0 , 0 , 0 , 0 , 27.4653072167 , 0 , 33.3333333333 , 0 , 25
0 , 0.1 , 10.0 , 0.0 , 23.746019312 , 2.45599745871 , 32.584 , 8.5759514924 , 25
0 , 0.1 , 20.0 , 0.0 , 17.0448199787 , 3.13623301319 , 33.092 , 7.29544625092 , 25
0 , 0.1 , 30.0 , 0.0 , 12.8989419707 , 3.22130098537 , 33.56 , 6.23525460587 , 25
0 , 0.1 , 40.0 , 0.0 , 10.3627169982 , 2.86820373894 , 34.016 , 5.35161134613 , 25
0 , 0.25 , 10.0 , 0.0 , 16.0159851747 , 3.44119530795 , 33.184 , 6.81220551657 , 25
0 , 0.25 , 20.0 , 0.0 , 9.30607633544 , 2.70935233684 , 33.912 , 5.44575577859 , 25
0 , 0.25 , 30.0 , 0.0 , 7.05918089495 , 1.86903844452 , 34.552 , 5.01031895192 , 25
0 , 0.25 , 40.0 , 0.0 , 6.2215917824 , 1.74178876706 , 34.584 , 4.50898480814 , 25
0 , 0.5 , 10.0 , 0.0 , 10.3535412573 , 2.88109700499 , 30.756 , 6.106100556 , 25
0 , 0.5 , 20.0 , 0.0 , 5.63877650795 , 2.24122862679 , 30.884 , 4.32880399187 , 25
0 , 0.5 , 30.0 , 0.0 , 3.9259286412 , 1.9061496416 , 30.772 , 3.54795941352 , 25
0 , 0.5 , 40.0 , 0.0 , 2.99510169245 , 1.40943301542 , 30.892 , 3.17054190952 , 25
0 , 0.75 , 10.0 , 0.0 , 6.29440608381 , 2.5382467061 , 27.94 , 4.23466645676 , 25
0 , 0.75 , 20.0 , 0.0 , 3.66848467781 , 1.55155784846 , 28.024 , 3.5190089514 , 25
0 , 0.75 , 30.0 , 0.0 , 3.07022725961 , 0.978783126439 , 27.744 , 3.25921217474 , 25
0 , 0.75 , 40.0 , 0.0 , 2.79062121867 , 0.541783404244 , 27.632 , 3.10750317779 , 25
0 , 1.0 , 10.0 , 0.0 , 4.33773688917 , 2.23081292887 , 26.38 , 3.31535820086 , 25
0 , 1.0 , 20.0 , 0.0 , 2.53148704934 , 1.12551594187 , 26.692 , 2.77725331938 , 25
0 , 1.0 , 30.0 , 0.0 , 2.23651437567 , 0.412951721773 , 26.732 , 2.66686632586 , 25
0 , 1.0 , 40.0 , 0.0 , 2.22379291755 , 0.466996843374 , 26.708 , 2.72667123064 , 25
1 , 0 , 0 , 0 , 27.4653072167 , 0 , 33.3333333333 , 0 , 25
1 , 0.1 , 10.0 , 0.0 , 22.3205488323 , 2.62483053108 , 37.932 , 9.16664475149 , 25
1 , 0.1 , 20.0 , 0.0 , 16.6925490854 , 2.98936668238 , 37.736 , 8.22254851004 , 25
1 , 0.1 , 30.0 , 0.0 , 13.1501749873 , 3.01216785898 , 37.832 , 7.19581656242 , 25
1 , 0.1 , 40.0 , 0.0 , 10.5070769037 , 2.93060856787 , 37.172 , 6.14901748249 , 25
1 , 0.25 , 10.0 , 0.0 , 16.2523404053 , 3.29900112764 , 30.936 , 7.75138078022 , 25
1 , 0.25 , 20.0 , 0.0 , 9.15163934543 , 2.94652981634 , 27.244 , 5.93198651381 , 25
1 , 0.25 , 30.0 , 0.0 , 6.08279887221 , 2.6224968847 , 25.504 , 4.75751868099 , 25
1 , 0.25 , 40.0 , 0.0 , 4.49079136069 , 2.09321091553 , 24.064 , 3.88997480712 , 25
1 , 0.5 , 10.0 , 0.0 , 8.89918676789 , 3.17822818964 , 25.612 , 5.76692777829 , 25
1 , 0.5 , 20.0 , 0.0 , 3.68021992 , 2.1146225725 , 22.076 , 3.41207033925 , 25
1 , 0.5 , 30.0 , 0.0 , 2.24901713622 , 1.70462162383 , 21.444 , 2.60055071091 , 25
1 , 0.5 , 40.0 , 0.0 , 1.60515640655 , 1.21375731388 , 21.156 , 2.23241214833 , 25
1 , 0.75 , 10.0 , 0.0 , 8.35114580461 , 2.95043529848 , 27.704 , 5.35540698734 , 25
1 , 0.75 , 20.0 , 0.0 , 4.23564107722 , 1.84932087642 , 25.98 , 3.90276824831 , 25
1 , 0.75 , 30.0 , 0.0 , 3.09079064832 , 1.6262618783 , 25.32 , 3.30115131431 , 25
1 , 0.75 , 40.0 , 0.0 , 2.48463138338 , 1.38802830995 , 25.084 , 2.97068073007 , 25
1 , 1.0 , 10.0 , 0.0 , 9.2053865823 , 2.57478134187 , 32.372 , 5.7024219416 , 25
1 , 1.0 , 20.0 , 0.0 , 5.55242763942 , 1.96386810106 , 32.46 , 4.40685829135 , 25
1 , 1.0 , 30.0 , 0.0 , 4.34657290411 , 1.47416521368 , 32.968 , 3.98685038596 , 25
1 , 1.0 , 40.0 , 0.0 , 3.76625630965 , 1.20515610273 , 33.468 , 3.75725644587 , 25
2 , 0 , 0 , 0 , 27.4653072167 , 0 , 33.3333333333 , 0 , 25
2 , 0.1 , 10.0 , 0.0 , 22.2949366248 , 2.94157395054 , 34.54 , 8.34052756125 , 25
2 , 0.1 , 20.0 , 0.0 , 14.6834936573 , 3.69529686303 , 36.404 , 6.89904225237 , 25
2 , 0.1 , 30.0 , 0.0 , 9.85214352955 , 3.09895671028 , 37.42 , 5.79789617016 , 25
2 , 0.1 , 40.0 , 0.0 , 7.46202395193 , 2.6983508893 , 38.212 , 5.01388631702 , 25
2 , 0.25 , 10.0 , 0.0 , 16.7698574791 , 3.37455793405 , 36.192 , 7.49367306466 , 25
2 , 0.25 , 20.0 , 0.0 , 8.86778168489 , 2.90968842352 , 37.276 , 5.94809414855 , 25
2 , 0.25 , 30.0 , 0.0 , 5.87754758986 , 2.45941373362 , 37.62 , 4.67328578197 , 25
2 , 0.25 , 40.0 , 0.0 , 4.51982578904 , 1.86496349726 , 37.732 , 4.3146466831 , 25
2 , 0.5 , 10.0 , 0.0 , 14.0221960383 , 3.24462683916 , 36.5 , 7.0737543073 , 25
2 , 0.5 , 20.0 , 0.0 , 8.01745395082 , 2.70271795691 , 35.1 , 5.26174875873 , 25
2 , 0.5 , 30.0 , 0.0 , 5.45302801088 , 2.30259096699 , 33.976 , 4.32659496602 , 25
2 , 0.5 , 40.0 , 0.0 , 4.09884609058 , 2.00200639879 , 33.368 , 3.99406760083 , 25
2 , 0.75 , 10.0 , 0.0 , 10.9273279882 , 3.16719495878 , 37.344 , 6.15155785147 , 25
2 , 0.75 , 20.0 , 0.0 , 5.92813080571 , 2.22736554692 , 37.308 , 4.55028966111 , 25
2 , 0.75 , 30.0 , 0.0 , 4.20834114829 , 1.71471374155 , 37.256 , 3.80610877406 , 25
2 , 0.75 , 40.0 , 0.0 , 3.43699899009 , 1.5461610578 , 37.28 , 3.50907395191 , 25
2 , 1.0 , 10.0 , 0.0 , 8.94272857309 , 2.94124360218 , 38.404 , 5.24869355173 , 25
2 , 1.0 , 20.0 , 0.0 , 5.10001306236 , 1.90898164254 , 36.804 , 4.00519462698 , 25
2 , 1.0 , 30.0 , 0.0 , 3.87393351479 , 1.70292638193 , 35.532 , 3.33061195578 , 25
2 , 1.0 , 40.0 , 0.0 , 3.17313856032 , 1.68944256584 , 34.824 , 2.98144662874 , 25
3 , 0 , 0 , 0 , 24.1694703507 , 0 , 33.3333333333 , 0 , 22
3 , 0.1 , 10.0 , 0.0 , 22.2791182034 , 1.72410713861 , 34.0636363636 , 9.68722000395 , 22
3 , 0.1 , 20.0 , 0.0 , 19.6113723718 , 2.12085214487 , 34.0409090909 , 8.89548938535 , 22
3 , 0.1 , 30.0 , 0.0 , 17.6570275967 , 2.31212055456 , 32.7090909091 , 8.35125565855 , 22
3 , 0.1 , 40.0 , 0.0 , 16.1699269623 , 2.20621876327 , 31.1045454545 , 7.76508263088 , 22
3 , 0.25 , 10.0 , 0.0 , 18.5422475945 , 2.21538390471 , 32.6818181818 , 8.71009199029 , 22
3 , 0.25 , 20.0 , 0.0 , 15.542719603 , 2.22535264626 , 29.6136363636 , 7.82528086788 , 22
3 , 0.25 , 30.0 , 0.0 , 14.0090888114 , 1.90846128636 , 27.5409090909 , 7.52065887522 , 22
3 , 0.25 , 40.0 , 0.0 , 13.0386985906 , 1.81692113492 , 27.2863636364 , 7.10748499648 , 22
