Date,Open,High,Low,Close,Volume,,
14-Oct-10,307.72,307.72,300.94,305.25,82831339,,
13-Oct-10,298.83,303.51,298.1,300.48,68657155,,
12-Oct-10,295.81,299.11,295.72,297.18,29568488,,
11-Oct-10,294.8,298.74,293.24,298.01,34867231,,
8-Oct-10,297.6,298.1,293.3,295.5,37171322,,
7-Oct-10,297.09,298.65,295.17,296.27,41727982,,
6-Oct-10,297.28,299.29,293.98,296.82,44926838,,
5-Oct-10,291.78,296.18,290.58,295.17,55718446,,
4-Oct-10,293.06,294.52,290.58,291.5,42443548,,
1-Oct-10,288.2,292.42,287.74,291.22,48746950,,
30-Sep-10,289.7,293.7,287.8,288,61923559,,
29-Sep-10,293.61,295.81,289.67,290.58,52231673,,
28-Sep-10,292.42,293.33,288.29,290.4,78942819,,
27-Sep-10,295.17,296.08,291.5,291.59,39498881,,
24-Sep-10,295.08,296.54,293.52,295.08,69763384,,
23-Sep-10,298.1,299.38,293.06,296.63,55487864,,
22-Sep-10,299.29,300.21,294.71,297.66,47848411,,
21-Sep-10,300.3,302.41,298.92,298.92,42849544,,
20-Sep-10,296.8,301.4,295.5,300.7,55202116,,
17-Sep-10,294.71,296.82,293.52,293.88,92051917,,
16-Sep-10,293.52,294.89,289.76,293.06,44550428,,
15-Sep-10,295.08,297,293.15,295.26,39180236,,
14-Sep-10,293.33,294.52,291.32,293.24,29798648,,
13-Sep-10,295,295,292,293.7,36281026,,
10-Sep-10,292.14,295.08,290.77,293.79,40219459,,
9-Sep-10,292.6,293.24,289.67,292.32,40302939,,
8-Sep-10,292.4,293.7,288.9,293,65036176,,
7-Sep-10,292.23,293.79,291.04,293.15,48766849,,
6-Sep-10,292.69,293.98,290.22,292.97,25327017,,
3-Sep-10,288.11,292.88,287.38,291.5,40650487,,
2-Sep-10,287.47,289.85,285.18,288.38,52291879,,
1-Sep-10,289.67,293.33,287.19,289.67,84157619,,
31-Aug-10,277.02,288.29,276.92,288.11,88439998,,
30-Aug-10,0,0,0,281.6,0,,
27-Aug-10,272.34,282.33,272.34,281.6,64400246,,
26-Aug-10,273.62,276.47,272.89,273.99,43853807,,
25-Aug-10,273.62,275.82,271.42,273.9,34775246,,
24-Aug-10,275.09,276.47,272.89,274.72,43679347,,
23-Aug-10,277.02,278.76,275.46,277.48,43420558,,
20-Aug-10,277.75,279.86,273.53,275.64,50464552,,
19-Aug-10,282.33,283.16,276.28,277.75,40357858,,
18-Aug-10,281.42,282.88,279.86,280.96,36035007,,
17-Aug-10,280.5,281.78,278.76,281.6,38318444,,
16-Aug-10,280.04,283.07,277.29,281.6,29890639,,
13-Aug-10,281.14,281.78,277.2,280.96,42788660,,
12-Aug-10,275.09,283.34,275.09,278.67,60976951,,
11-Aug-10,281.42,281.42,275.64,276.38,38367522,,
10-Aug-10,282.3,285.1,282,282.5,31621317,,
9-Aug-10,283.2,285.1,282.9,284,36703361,,
6-Aug-10,277.38,281.14,275.73,279.12,62802524,,
5-Aug-10,276.28,276.83,273.9,276.01,31276753,,
4-Aug-10,272.43,275.92,270.14,275.09,52987899,,
3-Aug-10,274.82,275.28,270.32,271.52,52553999,,
2-Aug-10,273.99,277.11,271.06,276.65,39709497,,
30-Jul-10,275,277.93,272.16,272.71,43328096,,
29-Jul-10,271.79,277.75,271.79,275.92,55808693,,
28-Jul-10,277.48,277.48,271.33,273.3,41910429,,
27-Jul-10,278.12,279.68,274.08,275.37,44067517,,
26-Jul-10,278.67,279.12,276.19,278.85,44329828,,
23-Jul-10,275.92,280.22,273.17,276.01,67575789,,
22-Jul-10,267.67,273.9,266.66,273.26,73930417,,
21-Jul-10,264.18,269.68,264.18,268.68,64941843,,
20-Jul-10,265.1,265.38,260.15,262.08,38554340,,
19-Jul-10,263.72,266.48,262.17,265.19,32265979,,
16-Jul-10,266.75,270.05,264.64,264.64,51411938,,
15-Jul-10,268.12,270.6,264.82,266.48,28791987,,
14-Jul-10,269.5,271.06,265.28,267.85,38603804,,
13-Jul-10,264.46,268.68,263.63,267.85,47125353,,
12-Jul-10,262.44,264.73,259.78,262.9,23951281,,
9-Jul-10,264,264,261.52,262.88,36584231,,
8-Jul-10,262.9,264,260.61,262.72,40165101,,
7-Jul-10,253.9,260.3,252.8,260.2,41477942,,
6-Jul-10,250.71,257.12,249.88,254.12,49865895,,
5-Jul-10,251,253.7,250.2,250.2,30984309,,
2-Jul-10,253.37,254.83,248.88,252.54,61125658,,
1-Jul-10,252.82,255.02,250.34,253.64,87050162,,
30-Jun-10,262.35,262.35,254.01,255.11,82040134,,
29-Jun-10,262.17,264.46,259.97,260.79,54809327,,
28-Jun-10,264.64,267.67,261.98,268.12,41928072,,
25-Jun-10,264,267.3,262.9,264.09,79463199,,
24-Jun-10,261.34,263.72,258.13,261.98,63849753,,
23-Jun-10,258.13,260.42,257.58,258.59,38482045,,
22-Jun-10,262.26,265.56,259.6,260.52,52893678,,
21-Jun-10,264.28,265.1,262.53,265.1,29373244,,
18-Jun-10,260.61,263.82,259.42,262.17,113241754,,
17-Jun-10,259.51,259.97,258.04,258.96,65113452,,
16-Jun-10,261.71,262.17,256.48,257.68,58441332,,
15-Jun-10,257.6,262,257.6,260,45505249,,
14-Jun-10,260.3,260.5,256.3,260.3,39412941,,
11-Jun-10,256.39,258.87,253.82,256.67,45376262,,
10-Jun-10,251.26,255.66,250.71,255.57,47477990,,
9-Jun-10,249.33,251.72,247.68,251.62,38433734,,
8-Jun-10,252.08,252.63,244.84,248.23,60141900,,
7-Jun-10,251.35,253.09,248.42,252.08,41005791,,
4-Jun-10,255.48,260.06,252.91,254.19,85785593,,
3-Jun-10,249.88,253.28,249.88,252.63,50661021,,
2-Jun-10,248.6,248.6,244.8,247.7,63106254,,
1-Jun-10,252.08,254.01,248.88,253.92,54777825,,
31-May-10,0,0,0,255.6,0,,
28-May-10,253.28,256.67,250.34,255.57,64961067,,
27-May-10,245.76,250.43,243.19,250.43,77404772,,
26-May-10,243.38,246.31,240.62,243.83,106981373,,
25-May-10,233.11,239.8,232.38,237.42,88538423,,
24-May-10,240.81,242.73,237.23,240.09,51310139,,
21-May-10,238.06,242.73,231.92,238.33,117830347,,
20-May-10,243.83,247.04,233.02,237.32,124467148,,
19-May-10,248.42,249.61,238.88,240.17,116134455,,
18-May-10,254.1,255.84,246.68,250.34,111243619,,
17-May-10,245.67,253.18,244.84,249.98,63466247,,
14-May-10,254.83,255.66,245.94,246.58,78967293,,
13-May-10,254.83,255.11,250.89,253,59963020,,
11-May-10,251.17,253.55,247.59,250.89,55608569,,
10-May-10,253.92,255.93,247.96,252.08,120554248,,
7-May-10,249.33,251.9,241.18,243.65,141320397,,
6-May-10,255.38,258.04,253.55,255.38,72715485,,
5-May-10,260.33,261.34,256.85,256.94,60402993,,
4-May-10,269.32,270.88,259.69,260.24,63123021,,
3-May-10,0,0,0,266.33,0,,
30-Apr-10,266.29,267.94,263.91,266.33,75024707,,
29-Apr-10,263.1,266.6,261.4,264.9,56373340,,
28-Apr-10,261.52,263.45,256.76,261.43,106353142,,
27-Apr-10,272.6,273.2,262,262,100013883,,
26-Apr-10,274.72,274.82,271.42,271.88,36170042,,
23-Apr-10,273.17,274.18,271.15,272.07,43086942,,
22-Apr-10,275.18,276.1,270.69,271.15,55024636,,
21-Apr-10,276.56,277.48,274.08,275.73,52119211,,
16-Apr-10,278.8,280.1,277.9,278.7,74662421,,
15-Apr-10,275.64,280.59,275.55,280.22,70796230,,
14-Apr-10,274.6,276.5,273.7,275.9,41484712,,
13-Apr-10,271.33,273.35,271.33,272.52,25661886,,
12-Apr-10,274.72,275,272.8,273.17,20351264,,
9-Apr-10,273.17,274.27,270.51,273.35,36305683,,
8-Apr-10,269.5,272.25,268.03,272.16,41877311,,
7-Apr-10,271.61,272.07,270.23,271.15,65771125,,
6-Apr-10,278.12,278.12,272.43,274.36,63743512,,
5-Apr-10,0,0,0,278.1,0,,
2-Apr-10,0,0,0,278.1,0,,
1-Apr-10,275.9,278.1,273.5,278.1,73447913,,
31-Mar-10,279.8,282,277.2,278.7,69557695,,
30-Mar-10,280.59,280.78,277.75,279.03,59794146,,
29-Mar-10,272.25,278.21,271.33,277.11,106124580,,
26-Mar-10,271.2,271.2,268.2,269,50129093,,
25-Mar-10,269.22,271.15,267.85,269.87,76052083,,
24-Mar-10,273.17,273.44,271.06,272.34,44582324,,
23-Mar-10,270.42,273.17,270.32,272.25,40654658,,
22-Mar-10,272.07,272.34,268.58,271.15,37128572,,
19-Mar-10,270.88,273.17,270.05,271.7,105717267,,
18-Mar-10,271.2,271.2,267.5,269.5,64277718,,
17-Mar-10,275.64,275.64,271.15,271.33,50822845,,
16-Mar-10,276.65,277.2,271.98,273.72,53663003,,
15-Mar-10,278.58,279.95,275.92,276.1,34996751,,
12-Mar-10,275.92,278.76,275,277.93,60762676,,
11-Mar-10,274.08,275.28,271.98,274.63,46020724,,
10-Mar-10,271.7,274.08,270.6,273.26,47782199,,
9-Mar-10,273.2,273.5,270.6,272.1,61239208,,
8-Mar-10,270.69,272.34,269.87,271.61,23283039,,
5-Mar-10,270.51,271.24,267.76,270.69,41457494,,
4-Mar-10,271.33,271.98,267.48,270.6,39410822,,
3-Mar-10,270.42,272.89,268.58,271.33,76682164,,
2-Mar-10,262.62,267.48,262.26,267.21,82020022,,
1-Mar-10,262.17,262.44,259.88,261.8,56267504,,
26-Feb-10,261.25,262.26,256.76,259.32,78980630,,
25-Feb-10,259.14,263.18,258.13,260.88,76724642,,
24-Feb-10,257.77,259.32,256.48,258.5,42951820,,
23-Feb-10,258.7,261.4,256.7,256.7,46587151,,
22-Feb-10,261.2,262.5,258.9,258.9,42923464,,
19-Feb-10,258.59,262.17,258.13,261.07,85083147,,
18-Feb-10,256.39,259.88,256.02,259.69,55423772,,
17-Feb-10,255.84,257.58,254.74,256.39,53841900,,
16-Feb-10,255.38,255.84,253.73,255.48,34539141,,
15-Feb-10,256.3,257.03,253.64,254.56,26263299,,
12-Feb-10,254.19,255.02,252.45,254.83,48345052,,
11-Feb-10,253.73,255.84,250.25,252.91,81160019,,
10-Feb-10,252.6,255.2,251.7,254.1,51513784,,
9-Feb-10,254.47,255.38,250.62,253.46,80506280,,
8-Feb-10,255.75,258.5,254.47,255.29,65854232,,
5-Feb-10,256.02,260.15,254.28,255.2,99250649,,
4-Feb-10,254.83,260.24,253.92,255.38,183985443,,
3-Feb-10,249.2,249.9,245.1,246.6,62505035,,
2-Feb-10,247.5,249.06,246.68,248.14,55874911,,
1-Feb-10,245.76,248.78,245.67,248.78,48462519,,
29-Jan-10,242.64,247.68,242.55,246.68,85007344,,
28-Jan-10,247.96,249.33,243.01,243.1,88539058,,
27-Jan-10,247.04,249.79,242.46,247.13,73260431,,
26-Jan-10,242.92,247.41,242.18,247.22,67717759,,
25-Jan-10,246.03,248.42,244.11,244.75,56366506,,
22-Jan-10,247.5,251.35,247.22,248.42,79534012,,
21-Jan-10,250.62,252.27,247.59,247.96,77890969,,
20-Jan-10,250.98,254.74,248.51,249.24,62885616,,
19-Jan-10,249.33,252.36,248.42,251.72,65542821,,
18-Jan-10,245.58,248.88,244.84,248.6,52676982,,
15-Jan-10,248.78,250.16,246.77,246.95,159770249,,
14-Jan-10,254.83,255.11,250.8,250.8,64117044,,
13-Jan-10,252.08,254.83,251.26,252.82,53507203,,
12-Jan-10,253.46,255.2,250.98,252.54,69347616,,
11-Jan-10,252.45,255.02,250.62,252.72,55335583,,
8-Jan-10,254.6,256.5,250.4,251.2,83267587,,
7-Jan-10,258.5,259.32,254.19,254.47,89514543,,
6-Jan-10,262.9,263.72,261.07,261.25,34114731,,
5-Jan-10,262.17,262.9,259.51,262.35,43098912,,
4-Jan-10,263.27,264.73,261.34,262.72,38194415,,
1-Jan-10,0,0,0,263.4,0,,
31-Dec-09,264.92,264.92,261.16,263.45,11898187,,
30-Dec-09,262.26,263.91,261.8,262.99,14830671,,
29-Dec-09,265.19,265.19,262.44,263.63,24913648,,
28-Dec-09,0,0,0,260.61,0,,
25-Dec-09,0,0,0,260.61,0,,
24-Dec-09,258.68,262.44,258.68,260.61,8807355,,
23-Dec-09,262.62,262.72,258.78,261.62,27232911,,
22-Dec-09,261.2,263.1,260.2,261.1,29963273,,
21-Dec-09,255.75,260.33,255.48,259.6,64335081,,
18-Dec-09,257.4,261.1,256.7,256.7,125553371,,
17-Dec-09,259,260.3,256.5,256.5,46908681,,
16-Dec-09,257.77,260.98,257.58,260.33,45881433,,
15-Dec-09,261.98,261.98,256.67,258.22,40906830,,
14-Dec-09,259.69,261.16,258.87,261.16,36552671,,
11-Dec-09,259.69,263.54,258.13,259.51,60313672,,
10-Dec-09,257.58,260.7,256.02,258.41,45120410,,
9-Dec-09,255.2,260.15,255.02,259.93,84008772,,
8-Dec-09,259.2,259.2,255,256.5,56930777,,
7-Dec-09,261.07,261.07,256.85,258.59,47821255,,
4-Dec-09,257.03,262.17,255.29,261.07,66882334,,
3-Dec-09,263.72,264,257.12,257.12,84589169,,
2-Dec-09,258.13,263.82,256.67,262.26,116417285,,
1-Dec-09,253.55,256.67,252.36,256.67,66662094,,
30-Nov-09,251.99,253.82,250.25,251.35,49350093,,
27-Nov-09,249.33,255.75,249.15,252.19,52886412,,
26-Nov-09,254.3,256.5,251.7,252.4,57943542,,
25-Nov-09,251.08,255.29,250.8,254.83,62380449,,
24-Nov-09,249.06,251.08,248.51,250.52,126497197,,
23-Nov-09,248.4,250.8,247,250.6,54691024,,
20-Nov-09,246.95,247.5,243.92,246.77,76298839,,
19-Nov-09,248.51,249.88,244.29,245.67,61349487,,
18-Nov-09,251.08,251.08,247.32,247.78,69459265,,
17-Nov-09,255.66,256.21,252.45,254.56,62100091,,
16-Nov-09,253,255.38,251.17,253.46,53225097,,
13-Nov-09,251.17,251.9,249.24,251.35,36358935,,
12-Nov-09,245.85,250.8,245.21,248.97,72703322,,
11-Nov-09,251.17,252.82,243.92,245.85,97475908,,
10-Nov-09,249.61,250.8,243.28,248.42,120130855,,
9-Nov-09,252.91,254.01,249.98,252.91,57432372,,
6-Nov-09,251.72,253,246.68,248.97,62408089,,
5-Nov-09,250.62,255.02,248.78,251.99,56450254,,
4-Nov-09,247.41,251.08,245.67,249.33,59089073,,
3-Nov-09,248.42,248.51,244.93,246.03,54080398,,
2-Nov-09,245.94,250.43,245.67,248.54,60638497,,
30-Oct-09,253.46,254.74,245.76,246.68,122988551,,
29-Oct-09,251.17,255.93,250.25,254.74,59970007,,
28-Oct-09,251.17,254.83,251.17,253.46,54757972,,
27-Oct-09,249.52,254.92,248.6,252.63,59756217,,
26-Oct-09,252.08,254.47,248.51,250.07,56769170,,
23-Oct-09,257.03,260.79,251.81,252.08,80297987,,
22-Oct-09,246.31,255.75,244.2,255.75,105376840,,
21-Oct-09,247.22,249.33,244.57,247.32,68776928,,
20-Oct-09,247.5,247.59,244.84,244.84,48651030,,
19-Oct-09,245.02,246.77,244.75,246.03,46664798,,
16-Oct-09,250.89,250.89,243.47,246.29,96408152,,
15-Oct-09,249.24,250.43,248.14,249.42,71620876,,
14-Oct-09,249.33,251.08,247.13,248.32,73591770,,
13-Oct-09,246.95,248.69,245.12,245.12,71668111,,
12-Oct-09,245.7,251.5,244.8,246.6,73226505,,
9-Oct-09,245.3,248.42,241.72,243.82,84158462,,
8-Oct-09,252.91,253.46,245.48,246.77,110312119,,
7-Oct-09,255.2,255.75,251.17,251.74,68990151,,
6-Oct-09,257.03,258.13,253.28,256.39,69246167,,
5-Oct-09,253.55,258.13,252.08,256.76,63283083,,
2-Oct-09,254.74,256.67,251.35,253.66,53789026,,
1-Oct-09,256.48,261.16,256.12,259.75,54425894,,
30-Sep-09,258.5,259.32,255.38,257.53,74379878,,
29-Sep-09,264.55,264.55,259.14,260.35,63620023,,
28-Sep-09,259.6,264.82,256.58,261.56,61692563,,
25-Sep-09,261.25,263.08,259.6,261.04,63481423,,
24-Sep-09,262.17,263.72,259.05,262.04,68619933,,
23-Sep-09,260.79,263.82,259.69,261.66,77119507,,
22-Sep-09,256.67,260.88,255.84,259.13,64436227,,
21-Sep-09,256.67,259.6,253.55,256.49,67555925,,
18-Sep-09,257.58,257.95,256.21,257.4,134731950,,
17-Sep-09,258.13,258.87,256.39,257.22,64650604,,
16-Sep-09,256.5,257.6,255,255.8,65694662,,
15-Sep-09,253.64,256.58,252.63,255.24,49676619,,
14-Sep-09,251.72,255.02,251.08,252.96,56100082,,
11-Sep-09,255.11,255.38,251.72,252.08,71093525,,
10-Sep-09,255.84,256.67,251.17,253.46,105105395,,
9-Sep-09,250.52,254.65,249.33,253.64,58057154,,
8-Sep-09,246.49,253.73,246.49,250.8,89199116,,
7-Sep-09,246.8,249.2,245.3,246.6,41264907,,
4-Sep-09,242.18,246.12,240.17,244.29,61382268,,
3-Sep-09,238.52,241.91,238.15,238.88,38686991,,
1-Sep-09,245.48,247.22,241.63,241.91,60724953,,
28-Aug-09,246.6,247.1,243.1,243.5,58051498,,
27-Aug-09,245.02,246.68,243.19,244.57,48562313,,
26-Aug-09,246.4,246.95,243.01,244.57,41290427,,
25-Aug-09,239.8,247.41,239.8,245.63,94127368,,
24-Aug-09,242.82,243.1,239.16,240.26,47741437,,
21-Aug-09,241.36,243.19,238.33,241.08,21846934,,
20-Aug-09,236.78,241.63,236.22,240.9,26828245,,
19-Aug-09,232.83,236.22,232.1,232.83,20917950,,
18-Aug-09,234.67,234.67,231.28,234.48,25766689,,
17-Aug-09,230.63,233.02,228.89,232.74,23106139,,
14-Aug-09,237.32,237.78,231.18,231.73,30866272,,
13-Aug-09,237.05,240.62,235.68,236.5,20831691,,
12-Aug-09,235.86,237.88,233.38,236.04,23921811,,
10-Aug-09,235.95,236.59,232.19,235.77,13870046,,
7-Aug-09,228.98,235.58,227.42,234.38,42275071,,
6-Aug-09,229.17,229.17,226.51,228.16,9898073,,
5-Aug-09,230.54,231.46,226.42,227.52,15957915,,
4-Aug-09,230.1,230.6,227.7,229.7,12998020,,
3-Aug-09,225.68,230.08,224.12,229.25,26178495,,
31-Jul-09,222.9,226,220.9,223.8,27535651,,
30-Jul-09,220.82,225.04,219.54,223.94,20923558,,
29-Jul-09,218.62,221.65,217.34,218.26,16198311,,
28-Jul-09,219.72,220.18,215.05,217.34,17168059,,
27-Jul-09,222.66,222.75,218.53,220,13267612,,
24-Jul-09,219.08,224.12,217.07,220.46,26722574,,
23-Jul-09,210.92,215.51,208.45,214.68,43541176,,
22-Jul-09,209.46,212.48,208.45,210.65,18157678,,
21-Jul-09,207.17,209.28,206.71,208.36,25441187,,
20-Jul-09,208.54,208.63,206.34,206.64,17215225,,
17-Jul-09,212.21,212.48,205.88,207.52,28073300,,
16-Jul-09,210.83,212.67,209,210.74,14945955,,
15-Jul-09,207.53,210.83,206.07,210.47,27173090,,
14-Jul-09,206.6,208.3,205.2,206.8,23338157,,
13-Jul-09,208.3,211.8,206.4,210.8,20673668,,
10-Jul-09,207.44,210.1,205.33,207.37,26155332,,
9-Jul-09,212.3,212.3,208.08,210.51,19476748,,
8-Jul-09,209.92,212.58,209.82,205.95,24144425,,
7-Jul-09,213.77,213.95,209,209.82,14354170,,
6-Jul-09,206.8,214.04,206.8,213.13,21877179,,
3-Jul-09,211.48,214.32,208.18,208.35,18036969,,
2-Jul-09,219.27,219.27,211.57,212.64,23703384,,
1-Jul-09,216.7,220.46,216.33,218.57,34186939,,
30-Jun-09,216.06,216.88,213.4,214.87,34649876,,
29-Jun-09,213.31,216.15,212.67,215.6,14594156,,
26-Jun-09,215.14,216.33,210.92,211.28,21712186,,
24-Jun-09,216.42,218.9,214.13,218.75,31788596,,
23-Jun-09,216.33,219.18,215.05,215.97,14854826,,
22-Jun-09,219.91,219.91,216.61,218.4,33758689,,
19-Jun-09,223.48,225.59,218.9,219.91,99683159,,
18-Jun-09,216.42,226.6,216.06,223.76,56443552,,
17-Jun-09,210.65,218.53,209.18,218.16,22987880,,
16-Jun-09,206.8,211.48,206.71,210.28,80833536,,
15-Jun-09,207.99,209.46,206.98,208.66,65406306,,
12-Jun-09,210.38,214.78,209.37,210.28,56254907,,
11-Jun-09,205.88,211.75,205.24,210.38,18642952,,
10-Jun-09,210.83,211.48,204.23,205.33,30620116,,
9-Jun-09,209,211.29,207.99,209.64,20665107,,
8-Jun-09,207.26,208.82,205.24,207.35,13020814,,
5-Jun-09,206.34,208.91,203.87,206.43,19388347,,
4-Jun-09,208.27,208.82,205.06,206.25,16421514,,
3-Jun-09,209,209.64,205.98,207.17,28439767,,
2-Jun-09,215.42,218.62,213.58,217.8,24302864,,
1-Jun-09,214.87,218.44,213.68,215.78,12502083,,
29-May-09,216.88,217.43,211.66,212.67,28982207,,
28-May-09,214.5,218.9,212.7,214.9,23636339,,
27-May-09,216.9,218,214.3,217.2,16649217,,
26-May-09,210.83,217.16,210.83,215.97,22537486,,
22-May-09,207.9,214.04,207.53,211.75,34488436,,
21-May-09,211.8,214.5,208.1,208.6,37500993,,
20-May-09,224.77,225.78,216.52,217.98,40097761,,
19-May-09,235.6,236.5,220.4,224.4,39969351,,
18-May-09,227.52,234.39,225.87,233.66,22604495,,
15-May-09,233.29,234.67,225.87,225.87,20197930,,
14-May-09,228.07,231.37,227.98,231.18,15650259,,
13-May-09,225.5,230.82,222.29,227.88,28188491,,
12-May-09,222.2,227.24,219.82,226.42,30187444,,
11-May-09,220,222.57,218.72,219.36,25450486,,
8-May-09,223.58,227.52,218.99,220,21316567,,
7-May-09,234.67,236.68,220.92,222.29,33675452,,
6-May-09,234.67,236.5,232.01,233.66,13795803,,
5-May-09,232.92,234.39,230.08,233.57,21347803,,
1-May-09,229,232.1,227.5,230.4,15215305,,
30-Apr-09,231,233,226.6,228.6,21904732,,
29-Apr-09,225.41,230.27,223.85,228.8,29904062,,
28-Apr-09,226.42,230.18,223.76,226.14,9280631,,
27-Apr-09,223.39,230.82,221.38,229.99,12961929,,
24-Apr-09,227.3,227.3,217.8,224.6,33630092,,
23-Apr-09,230.54,232.38,223.02,224.86,17319922,,
22-Apr-09,233.84,235.95,228.16,230.36,18591760,,
21-Apr-09,232.83,239.16,223.02,232.65,33160833,,
20-Apr-09,238.33,243.83,230.54,233.75,12288160,,
17-Apr-09,232.83,239.25,231.55,237.69,124456540,,
16-Apr-09,224.49,228.8,222.29,228.8,90976379,,
15-Apr-09,220.73,225.41,219.08,220.92,67446463,,
14-Apr-09,226.42,226.97,218.62,223.21,95544893,,
10-Apr-09,0,0,0,225.22,0,,
9-Apr-09,228.62,229.35,222.2,225.22,82480702,,
8-Apr-09,228.71,233.29,224.4,230.45,62802609,,
7-Apr-09,234.48,235.49,225.68,227.52,46732491,,
6-Apr-09,234.67,235.4,225.04,230.72,45656094,,
3-Apr-09,239.2,240.7,228.1,229.4,75414872,,
2-Apr-09,241.91,242,228.43,236.13,117945184,,
1-Apr-09,232.8,237,229.4,235,122907723,,
31-Mar-09,216.33,225.13,214.96,225.04,116734205,,
30-Mar-09,214.32,217.71,211.75,213.4,91130816,,
27-Mar-09,219.18,220.92,210.83,213.22,115228408,,
26-Mar-09,220.9,222.9,218.7,220,97047285,,
25-Mar-09,219.18,223.58,219.18,222.11,76711176,,
24-Mar-09,224.4,225.1,217.6,220,82905859,,
23-Mar-09,228.2,228.2,217.8,220.4,101922340,,
20-Mar-09,220,224.31,217.25,219.91,163746088,,
19-Mar-09,228.34,229.17,218.44,221.74,184036433,,
18-Mar-09,229.17,232.19,223.12,227.33,76176944,,
17-Mar-09,220.64,228.43,217.43,227.52,112119777,,
16-Mar-09,218.2,221.8,215.8,220.9,88975736,,
13-Mar-09,216.33,221.65,209.46,212.48,95219200,,
12-Mar-09,213.03,218.81,210.01,215.51,102477881,,
11-Mar-09,219.54,221.28,211.38,212.21,123096575,,
10-Mar-09,209.18,220.64,207.72,220.64,99560206,,
9-Mar-09,215.88,216.33,207.53,210.19,94102541,,
6-Mar-09,213.12,221.19,212.67,216.24,90647432,,
5-Mar-09,221.1,224.4,215.4,216.3,78985211,,
4-Mar-09,218.81,223.76,214.96,223.76,83756336,,
3-Mar-09,220.46,225.87,214.41,216.15,98636070,,
2-Mar-09,223.67,226.14,220,221.47,95658646,,
27-Feb-09,223.67,230.18,223.58,229.53,81677350,,
26-Feb-09,221.83,232.38,220.55,228.8,93925167,,
25-Feb-09,226.4,227.7,218.7,220.2,78183447,,
24-Feb-09,226.51,232.47,222.84,224.86,71318256,,
23-Feb-09,232.19,236.13,229.81,231.37,55178177,,
20-Feb-09,229.7,231.6,225.9,230.1,81912427,,
19-Feb-09,235.86,237.23,231.73,233.11,58190408,,
18-Feb-09,239.34,240.62,231.18,235.4,58391311,,
17-Feb-09,240.26,240.53,235.4,237.6,61998264,,
16-Feb-09,243.83,246.31,240.99,242.28,44356625,,
13-Feb-09,246.03,251.62,243.83,245.85,67452668,,
12-Feb-09,244.66,245.02,238.33,242.64,70833237,,
11-Feb-09,243.92,248.05,242.09,247.04,64436192,,
9-Feb-09,252.08,256.39,247.22,252.08,56653925,,
6-Feb-09,251.08,255.57,247.5,253.73,78440066,,
5-Feb-09,247.32,250.71,243.83,248.23,62486912,,
4-Feb-09,254.83,255.2,244.93,251.08,74343449,,
3-Feb-09,246.68,252.72,242.73,251.44,124422584,,
2-Feb-09,234.21,239.98,231.64,234.94,61805396,,
30-Jan-09,239.2,244.8,236,237.8,95553327,,
29-Jan-09,249.33,250.25,240.08,241.72,70791119,,
28-Jan-09,251.26,252.45,245.12,248.78,80676927,,
27-Jan-09,251.2,252.8,241.4,248.4,89866598,,
26-Jan-09,238.79,249.15,236.13,248.97,96185541,,
23-Jan-09,237.51,239.16,230.08,237.97,124138383,,
22-Jan-09,245.67,245.67,234.39,235.58,102367826,,
21-Jan-09,248.32,253.28,242.09,243.47,95923165,,
20-Jan-09,249.42,260.33,247.5,250.52,87215812,,
19-Jan-09,251.26,252.63,247.68,250.34,47454905,,
16-Jan-09,248.78,255.02,244.11,247.32,80593547,,
15-Jan-09,249.61,251.17,239.52,241.91,94421038,,
14-Jan-09,257.22,257.58,245.94,249.33,88458714,,
13-Jan-09,251.08,255.29,247.5,254.56,47487170,,
12-Jan-09,251.17,254.74,249.7,253.55,43132921,,
9-Jan-09,256.67,257.68,247.87,252.18,75681063,,
8-Jan-09,256.67,259.42,251.81,258.22,65982302,,
7-Jan-09,267.67,268.77,257.95,261.71,95816597,,
6-Jan-09,264.46,271.33,263.08,270.97,103679047,,
5-Jan-09,262.17,268.22,257.77,265.92,47847093,,
2-Jan-09,254.19,255.48,249.88,254.83,19559345,,
1-Jan-09,0,0,0,255,0,,
31-Dec-08,251.9,259.23,249.79,254.83,29659589,,
30-Dec-08,241.36,251.17,238.79,249.52,46201898,,
29-Dec-08,237.42,241.91,235.95,238.7,31763405,,
26-Dec-08,0,0,0,235.68,0,,
25-Dec-08,0,0,0,235.68,0,,
24-Dec-08,232.83,238.33,231.28,235.68,18155765,,
23-Dec-08,246.49,250.89,234.67,235.68,65375537,,
22-Dec-08,234.85,247.41,233.93,244.29,77606221,,
19-Dec-08,237.23,241.36,235.58,238.24,150590197,,
18-Dec-08,237.6,243.83,233.84,240.62,87413305,,
17-Dec-08,239.89,239.89,230.45,235.95,103957061,,
16-Dec-08,232.92,244.48,232.83,237.97,81549819,,
15-Dec-08,236.59,238.61,231.92,235.58,64279760,,
12-Dec-08,233.93,241.36,232.83,235.58,71475394,,
11-Dec-08,243.38,246.77,239.34,242.09,57585090,,
10-Dec-08,244.75,246.03,239.98,241.18,92578129,,
9-Dec-08,248.6,250.98,242,247.59,90071149,,
8-Dec-08,244.11,248.88,239.98,248.32,122364880,,
5-Dec-08,230.08,237.42,227.42,232.1,96961635,,
4-Dec-08,234.67,237.23,214.5,231.46,94416971,,
