0.0, 0.25, 10.0, 0.5, 10.775, 0.316, 25.0, 0.316, 0.096, 0.01
0.0, 0.25, 10.0, 0.75, 9.379, 0.312, 25.0, 0.312, 0.099, 0.01
0.0, 0.25, 10.0, 0.999, 8.293, 0.31, 25.0, 0.31, 0.101, 0.01
0.0, 0.25, 20.0, 0.01, 8.967, 0.322, 25.0, 0.322, 0.1, 0.01
0.0, 0.25, 20.0, 0.25, 7.695, 0.316, 25.0, 0.316, 0.104, 0.01
0.0, 0.25, 20.0, 0.5, 6.675, 0.311, 25.0, 0.311, 0.106, 0.011
0.0, 0.25, 20.0, 0.75, 6.005, 0.307, 25.0, 0.307, 0.107, 0.011
0.0, 0.25, 20.0, 0.999, 5.529, 0.306, 25.0, 0.306, 0.108, 0.011
0.0, 0.25, 30.0, 0.01, 7.14, 0.321, 25.0, 0.321, 0.104, 0.01
0.0, 0.25, 30.0, 0.25, 6.003, 0.314, 25.0, 0.314, 0.107, 0.011
0.0, 0.25, 30.0, 0.5, 5.331, 0.309, 25.0, 0.309, 0.108, 0.011
0.0, 0.25, 30.0, 0.75, 4.885, 0.307, 25.0, 0.307, 0.11, 0.011
0.0, 0.25, 30.0, 0.999, 4.699, 0.306, 25.0, 0.306, 0.109, 0.011
0.0, 0.25, 40.0, 0.01, 6.238, 0.321, 25.0, 0.321, 0.106, 0.011
0.0, 0.25, 40.0, 0.25, 5.255, 0.313, 25.0, 0.313, 0.109, 0.011
0.0, 0.25, 40.0, 0.5, 4.778, 0.308, 25.0, 0.308, 0.109, 0.011
0.0, 0.25, 40.0, 0.75, 4.392, 0.307, 25.0, 0.307, 0.111, 0.011
0.0, 0.25, 40.0, 0.999, 4.394, 0.305, 25.0, 0.305, 0.11, 0.011
0.0, 0.5, 10.0, 0.01, 10.31, 0.317, 25.0, 0.317, 0.094, 0.009
0.0, 0.5, 10.0, 0.25, 8.28, 0.311, 25.0, 0.311, 0.102, 0.01
0.0, 0.5, 10.0, 0.5, 6.637, 0.306, 25.0, 0.306, 0.107, 0.011
0.0, 0.5, 10.0, 0.75, 5.498, 0.304, 25.0, 0.304, 0.107, 0.011
0.0, 0.5, 10.0, 0.999, 4.522, 0.303, 25.0, 0.303, 0.105, 0.011
0.0, 0.5, 20.0, 0.01, 6.733, 0.315, 25.0, 0.315, 0.101, 0.01
0.0, 0.5, 20.0, 0.25, 5.474, 0.308, 25.0, 0.308, 0.108, 0.011
0.0, 0.5, 20.0, 0.5, 4.827, 0.304, 25.0, 0.304, 0.111, 0.011
0.0, 0.5, 20.0, 0.75, 4.394, 0.303, 25.0, 0.303, 0.109, 0.011
0.0, 0.5, 20.0, 0.999, 3.777, 0.303, 25.0, 0.303, 0.105, 0.011
0.0, 0.5, 30.0, 0.01, 5.558, 0.315, 25.0, 0.315, 0.103, 0.01
0.0, 0.5, 30.0, 0.25, 4.798, 0.307, 25.0, 0.307, 0.109, 0.011
0.0, 0.5, 30.0, 0.5, 4.401, 0.303, 25.0, 0.303, 0.111, 0.011
0.0, 0.5, 30.0, 0.75, 4.148, 0.302, 25.0, 0.302, 0.11, 0.011
0.0, 0.5, 30.0, 0.999, 3.681, 0.304, 25.0, 0.304, 0.105, 0.011
0.0, 0.5, 40.0, 0.01, 4.998, 0.315, 25.0, 0.315, 0.103, 0.01
0.0, 0.5, 40.0, 0.25, 4.492, 0.306, 25.0, 0.306, 0.11, 0.011
0.0, 0.5, 40.0, 0.5, 4.217, 0.303, 25.0, 0.303, 0.112, 0.011
0.0, 0.5, 40.0, 0.75, 4.041, 0.303, 25.0, 0.303, 0.11, 0.011
0.0, 0.5, 40.0, 0.999, 3.658, 0.303, 25.0, 0.303, 0.105, 0.011
0.0, 0.75, 10.0, 0.01, 9.044, 0.315, 25.0, 0.315, 0.095, 0.009
0.0, 0.75, 10.0, 0.25, 6.413, 0.306, 25.0, 0.306, 0.104, 0.01
0.0, 0.75, 10.0, 0.5, 5.446, 0.301, 25.0, 0.301, 0.108, 0.011
0.0, 0.75, 10.0, 0.75, 4.353, 0.303, 25.0, 0.303, 0.106, 0.011
0.0, 0.75, 10.0, 0.999, 3.651, 0.303, 25.0, 0.303, 0.105, 0.011
0.0, 0.75, 20.0, 0.01, 6.419, 0.314, 25.0, 0.314, 0.1, 0.01
0.0, 0.75, 20.0, 0.25, 4.495, 0.305, 25.0, 0.305, 0.108, 0.011
0.0, 0.75, 20.0, 0.5, 4.44, 0.299, 25.0, 0.299, 0.108, 0.011
0.0, 0.75, 20.0, 0.75, 3.881, 0.303, 25.0, 0.303, 0.105, 0.011
0.0, 0.75, 20.0, 0.999, 3.543, 0.303, 25.0, 0.303, 0.106, 0.011
0.0, 0.75, 30.0, 0.01, 5.554, 0.313, 25.0, 0.313, 0.1, 0.01
0.0, 0.75, 30.0, 0.25, 4.131, 0.305, 25.0, 0.305, 0.109, 0.011
0.0, 0.75, 30.0, 0.5, 4.112, 0.298, 25.0, 0.298, 0.108, 0.011
0.0, 0.75, 30.0, 0.75, 3.758, 0.303, 25.0, 0.303, 0.105, 0.011
0.0, 0.75, 30.0, 0.999, 3.542, 0.303, 25.0, 0.303, 0.105, 0.011
0.0, 0.75, 40.0, 0.01, 5.122, 0.312, 25.0, 0.312, 0.101, 0.01
0.0, 0.75, 40.0, 0.25, 4.013, 0.306, 25.0, 0.306, 0.109, 0.011
0.0, 0.75, 40.0, 0.5, 3.958, 0.297, 25.0, 0.297, 0.108, 0.011
0.0, 0.75, 40.0, 0.75, 3.711, 0.303, 25.0, 0.303, 0.105, 0.011
0.0, 0.75, 40.0, 0.999, 3.541, 0.303, 25.0, 0.303, 0.105, 0.011
0.0, 1.0, 10.0, 0.01, 8.267, 0.314, 25.0, 0.314, 0.092, 0.009
0.0, 1.0, 10.0, 0.25, 5.917, 0.307, 25.0, 0.307, 0.101, 0.01
0.0, 1.0, 10.0, 0.5, 4.811, 0.298, 25.0, 0.298, 0.106, 0.011
0.0, 1.0, 10.0, 0.75, 3.898, 0.305, 25.0, 0.305, 0.104, 0.01
0.0, 1.0, 10.0, 0.999, 3.559, 0.303, 25.0, 0.303, 0.106, 0.011
0.0, 1.0, 20.0, 0.01, 5.789, 0.314, 25.0, 0.314, 0.097, 0.01
0.0, 1.0, 20.0, 0.25, 4.722, 0.308, 25.0, 0.308, 0.103, 0.01
0.0, 1.0, 20.0, 0.5, 4.019, 0.297, 25.0, 0.297, 0.107, 0.011
0.0, 1.0, 20.0, 0.75, 3.761, 0.305, 25.0, 0.305, 0.104, 0.01
0.0, 1.0, 20.0, 0.999, 3.54, 0.303, 25.0, 0.303, 0.106, 0.011
0.0, 1.0, 30.0, 0.01, 5.013, 0.315, 25.0, 0.315, 0.099, 0.01
0.0, 1.0, 30.0, 0.25, 4.482, 0.308, 25.0, 0.308, 0.103, 0.01
0.0, 1.0, 30.0, 0.5, 3.828, 0.296, 25.0, 0.296, 0.108, 0.011
0.0, 1.0, 30.0, 0.75, 3.714, 0.305, 25.0, 0.305, 0.104, 0.01
0.0, 1.0, 30.0, 0.999, 3.541, 0.303, 25.0, 0.303, 0.105, 0.011
0.0, 1.0, 40.0, 0.01, 4.629, 0.316, 25.0, 0.316, 0.1, 0.01
0.0, 1.0, 40.0, 0.25, 4.401, 0.308, 25.0, 0.308, 0.103, 0.01
0.0, 1.0, 40.0, 0.5, 3.771, 0.297, 25.0, 0.297, 0.108, 0.011
0.0, 1.0, 40.0, 0.75, 3.674, 0.305, 25.0, 0.305, 0.104, 0.01
0.0, 1.0, 40.0, 0.999, 3.54, 0.303, 25.0, 0.303, 0.106, 0.011
1.0, 0.0, 0.0, 0.0, 27.465, 0.333, 25.0, 0.333, 0.0, 0.0
1.0, 0.1, 10.0, 0.01, 16.612, 0.341, 25.0, 0.341, 0.083, 0.008
1.0, 0.1, 10.0, 0.25, 15.647, 0.342, 25.0, 0.342, 0.085, 0.009
1.0, 0.1, 10.0, 0.5, 14.721, 0.342, 25.0, 0.342, 0.086, 0.009
1.0, 0.1, 10.0, 0.75, 13.834, 0.342, 25.0, 0.342, 0.088, 0.009
1.0, 0.1, 10.0, 0.999, 12.953, 0.342, 25.0, 0.342, 0.089, 0.009
1.0, 0.1, 20.0, 0.01, 10.928, 0.345, 25.0, 0.345, 0.098, 0.01
1.0, 0.1, 20.0, 0.25, 10.261, 0.345, 25.0, 0.345, 0.098, 0.01
1.0, 0.1, 20.0, 0.5, 9.576, 0.344, 25.0, 0.344, 0.099, 0.01
1.0, 0.1, 20.0, 0.75, 8.979, 0.343, 25.0, 0.343, 0.099, 0.01
1.0, 0.1, 20.0, 0.999, 8.433, 0.342, 25.0, 0.342, 0.1, 0.01
1.0, 0.1, 30.0, 0.01, 8.937, 0.347, 25.0, 0.347, 0.101, 0.01
1.0, 0.1, 30.0, 0.25, 8.361, 0.346, 25.0, 0.346, 0.101, 0.01
1.0, 0.1, 30.0, 0.5, 7.804, 0.345, 25.0, 0.345, 0.102, 0.01
1.0, 0.1, 30.0, 0.75, 7.296, 0.343, 25.0, 0.343, 0.102, 0.01
1.0, 0.1, 30.0, 0.999, 6.862, 0.342, 25.0, 0.342, 0.102, 0.01
1.0, 0.1, 40.0, 0.01, 8.069, 0.347, 25.0, 0.347, 0.102, 0.01
1.0, 0.1, 40.0, 0.25, 7.507, 0.346, 25.0, 0.346, 0.102, 0.01
1.0, 0.1, 40.0, 0.5, 6.959, 0.344, 25.0, 0.344, 0.102, 0.01
1.0, 0.1, 40.0, 0.75, 6.484, 0.343, 25.0, 0.343, 0.103, 0.01
1.0, 0.1, 40.0, 0.999, 6.096, 0.341, 25.0, 0.341, 0.103, 0.01
1.0, 0.25, 10.0, 0.01, 11.847, 0.346, 25.0, 0.346, 0.096, 0.01
1.0, 0.25, 10.0, 0.25, 10.06, 0.344, 25.0, 0.344, 0.099, 0.01
1.0, 0.25, 10.0, 0.5, 8.409, 0.343, 25.0, 0.343, 0.1, 0.01
1.0, 0.25, 10.0, 0.75, 7.242, 0.341, 25.0, 0.341, 0.102, 0.01
1.0, 0.25, 10.0, 0.999, 6.418, 0.339, 25.0, 0.339, 0.103, 0.01
1.0, 0.25, 20.0, 0.01, 8.152, 0.347, 25.0, 0.347, 0.102, 0.01
1.0, 0.25, 20.0, 0.25, 6.899, 0.345, 25.0, 0.345, 0.103, 0.01
1.0, 0.25, 20.0, 0.5, 5.923, 0.342, 25.0, 0.342, 0.104, 0.01
1.0, 0.25, 20.0, 0.75, 5.273, 0.339, 25.0, 0.339, 0.105, 0.011
1.0, 0.25, 20.0, 0.999, 4.936, 0.338, 25.0, 0.338, 0.106, 0.011
1.0, 0.25, 30.0, 0.01, 7.227, 0.347, 25.0, 0.347, 0.103, 0.01
1.0, 0.25, 30.0, 0.25, 6.072, 0.343, 25.0, 0.343, 0.104, 0.01
1.0, 0.25, 30.0, 0.5, 5.24, 0.34, 25.0, 0.34, 0.105, 0.011
1.0, 0.25, 30.0, 0.75, 4.786, 0.338, 25.0, 0.338, 0.106, 0.011
1.0, 0.25, 30.0, 0.999, 4.625, 0.337, 25.0, 0.337, 0.106, 0.011
1.0, 0.25, 40.0, 0.01, 6.814, 0.346, 25.0, 0.346, 0.104, 0.01
1.0, 0.25, 40.0, 0.25, 5.666, 0.342, 25.0, 0.342, 0.105, 0.011
1.0, 0.25, 40.0, 0.5, 4.928, 0.338, 25.0, 0.338, 0.106, 0.011
1.0, 0.25, 40.0, 0.75, 4.618, 0.338, 25.0, 0.338, 0.106, 0.011
1.0, 0.25, 40.0, 0.999, 4.521, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.5, 10.0, 0.01, 11.187, 0.347, 25.0, 0.347, 0.098, 0.01
1.0, 0.5, 10.0, 0.25, 8.293, 0.344, 25.0, 0.344, 0.103, 0.01
1.0, 0.5, 10.0, 0.5, 5.84, 0.34, 25.0, 0.34, 0.105, 0.011
1.0, 0.5, 10.0, 0.75, 4.856, 0.337, 25.0, 0.337, 0.106, 0.011
1.0, 0.5, 10.0, 0.999, 4.648, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.5, 20.0, 0.01, 8.279, 0.347, 25.0, 0.347, 0.103, 0.01
1.0, 0.5, 20.0, 0.25, 5.877, 0.341, 25.0, 0.341, 0.105, 0.011
1.0, 0.5, 20.0, 0.5, 4.669, 0.337, 25.0, 0.337, 0.106, 0.011
1.0, 0.5, 20.0, 0.75, 4.459, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.5, 20.0, 0.999, 4.43, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.5, 30.0, 0.01, 7.355, 0.346, 25.0, 0.346, 0.104, 0.01
1.0, 0.5, 30.0, 0.25, 5.167, 0.339, 25.0, 0.339, 0.106, 0.011
1.0, 0.5, 30.0, 0.5, 4.484, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.5, 30.0, 0.75, 4.428, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.5, 30.0, 0.999, 4.422, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.5, 40.0, 0.01, 6.911, 0.346, 25.0, 0.346, 0.105, 0.011
1.0, 0.5, 40.0, 0.25, 4.852, 0.338, 25.0, 0.338, 0.107, 0.011
1.0, 0.5, 40.0, 0.5, 4.44, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.5, 40.0, 0.75, 4.422, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.5, 40.0, 0.999, 4.423, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.75, 10.0, 0.01, 12.175, 0.348, 25.0, 0.348, 0.095, 0.01
1.0, 0.75, 10.0, 0.25, 8.458, 0.342, 25.0, 0.342, 0.103, 0.01
1.0, 0.75, 10.0, 0.5, 5.241, 0.338, 25.0, 0.338, 0.106, 0.011
1.0, 0.75, 10.0, 0.75, 4.464, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.75, 10.0, 0.999, 4.44, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.75, 20.0, 0.01, 9.492, 0.348, 25.0, 0.348, 0.102, 0.01
1.0, 0.75, 20.0, 0.25, 6.091, 0.339, 25.0, 0.339, 0.106, 0.011
1.0, 0.75, 20.0, 0.5, 4.491, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.75, 20.0, 0.75, 4.424, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.75, 20.0, 0.999, 4.423, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.75, 30.0, 0.01, 8.484, 0.347, 25.0, 0.347, 0.104, 0.01
1.0, 0.75, 30.0, 0.25, 5.319, 0.338, 25.0, 0.338, 0.107, 0.011
1.0, 0.75, 30.0, 0.5, 4.428, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.75, 30.0, 0.75, 4.424, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.75, 30.0, 0.999, 4.419, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.75, 40.0, 0.01, 7.934, 0.346, 25.0, 0.346, 0.106, 0.011
1.0, 0.75, 40.0, 0.25, 4.991, 0.338, 25.0, 0.338, 0.106, 0.011
1.0, 0.75, 40.0, 0.5, 4.422, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.75, 40.0, 0.75, 4.423, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 0.75, 40.0, 0.999, 4.421, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 1.0, 10.0, 0.01, 13.33, 0.347, 25.0, 0.347, 0.091, 0.009
1.0, 1.0, 10.0, 0.25, 9.1, 0.341, 25.0, 0.341, 0.103, 0.01
1.0, 1.0, 10.0, 0.5, 5.248, 0.338, 25.0, 0.338, 0.107, 0.011
1.0, 1.0, 10.0, 0.75, 4.427, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 1.0, 10.0, 0.999, 4.423, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 1.0, 20.0, 0.01, 11.023, 0.349, 25.0, 0.349, 0.096, 0.01
1.0, 1.0, 20.0, 0.25, 6.866, 0.34, 25.0, 0.34, 0.107, 0.011
1.0, 1.0, 20.0, 0.5, 4.538, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 1.0, 20.0, 0.75, 4.42, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 1.0, 20.0, 0.999, 4.423, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 1.0, 30.0, 0.01, 10.011, 0.35, 25.0, 0.35, 0.098, 0.01
1.0, 1.0, 30.0, 0.25, 6.174, 0.34, 25.0, 0.34, 0.109, 0.011
1.0, 1.0, 30.0, 0.5, 4.448, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 1.0, 30.0, 0.75, 4.424, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 1.0, 30.0, 0.999, 4.422, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 1.0, 40.0, 0.01, 9.418, 0.35, 25.0, 0.35, 0.099, 0.01
1.0, 1.0, 40.0, 0.25, 5.818, 0.34, 25.0, 0.34, 0.11, 0.011
1.0, 1.0, 40.0, 0.5, 4.427, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 1.0, 40.0, 0.75, 4.421, 0.337, 25.0, 0.337, 0.107, 0.011
1.0, 1.0, 40.0, 0.999, 4.423, 0.337, 25.0, 0.337, 0.107, 0.011
2.0, 0.0, 0.0, 0.0, 27.465, 0.333, 25.0, 0.333, 0.0, 0.0
2.0, 0.1, 10.0, 0.01, 19.668, 0.341, 25.0, 0.341, 0.051, 0.005
2.0, 0.1, 10.0, 0.25, 18.991, 0.34, 25.0, 0.34, 0.053, 0.005
2.0, 0.1, 10.0, 0.5, 18.184, 0.34, 25.0, 0.34, 0.056, 0.006
2.0, 0.1, 10.0, 0.75, 17.33, 0.339, 25.0, 0.339, 0.059, 0.006
2.0, 0.1, 10.0, 0.999, 16.454, 0.339, 25.0, 0.339, 0.062, 0.006
2.0, 0.1, 20.0, 0.01, 13.902, 0.341, 25.0, 0.341, 0.067, 0.007
2.0, 0.1, 20.0, 0.25, 13.032, 0.34, 25.0, 0.34, 0.069, 0.007
2.0, 0.1, 20.0, 0.5, 12.113, 0.339, 25.0, 0.339, 0.072, 0.007
2.0, 0.1, 20.0, 0.75, 11.248, 0.337, 25.0, 0.337, 0.074, 0.007
2.0, 0.1, 20.0, 0.999, 10.469, 0.337, 25.0, 0.337, 0.076, 0.008
2.0, 0.1, 30.0, 0.01, 10.491, 0.34, 25.0, 0.34, 0.075, 0.007
2.0, 0.1, 30.0, 0.25, 9.73, 0.338, 25.0, 0.338, 0.077, 0.008
2.0, 0.1, 30.0, 0.5, 8.944, 0.337, 25.0, 0.337, 0.078, 0.008
2.0, 0.1, 30.0, 0.75, 8.274, 0.336, 25.0, 0.336, 0.08, 0.008
2.0, 0.1, 30.0, 0.999, 7.706, 0.335, 25.0, 0.335, 0.081, 0.008
2.0, 0.1, 40.0, 0.01, 8.52, 0.339, 25.0, 0.339, 0.078, 0.008
2.0, 0.1, 40.0, 0.25, 7.833, 0.337, 25.0, 0.337, 0.08, 0.008
2.0, 0.1, 40.0, 0.5, 7.194, 0.336, 25.0, 0.336, 0.081, 0.008
2.0, 0.1, 40.0, 0.75, 6.702, 0.335, 25.0, 0.335, 0.083, 0.008
2.0, 0.1, 40.0, 0.999, 6.309, 0.334, 25.0, 0.334, 0.084, 0.008
2.0, 0.25, 10.0, 0.01, 14.943, 0.344, 25.0, 0.344, 0.063, 0.006
2.0, 0.25, 10.0, 0.25, 12.939, 0.341, 25.0, 0.341, 0.069, 0.007
2.0, 0.25, 10.0, 0.5, 10.751, 0.337, 25.0, 0.337, 0.075, 0.008
2.0, 0.25, 10.0, 0.75, 8.875, 0.335, 25.0, 0.335, 0.08, 0.008
2.0, 0.25, 10.0, 0.999, 7.521, 0.333, 25.0, 0.333, 0.083, 0.008
2.0, 0.25, 20.0, 0.01, 9.24, 0.342, 25.0, 0.342, 0.077, 0.008
2.0, 0.25, 20.0, 0.25, 7.485, 0.337, 25.0, 0.337, 0.081, 0.008
2.0, 0.25, 20.0, 0.5, 6.045, 0.334, 25.0, 0.334, 0.085, 0.009
2.0, 0.25, 20.0, 0.75, 5.231, 0.333, 25.0, 0.333, 0.086, 0.009
2.0, 0.25, 20.0, 0.999, 4.804, 0.332, 25.0, 0.332, 0.087, 0.009
2.0, 0.25, 30.0, 0.01, 7.044, 0.34, 25.0, 0.34, 0.081, 0.008
2.0, 0.25, 30.0, 0.25, 5.555, 0.335, 25.0, 0.335, 0.085, 0.009
2.0, 0.25, 30.0, 0.5, 4.649, 0.333, 25.0, 0.333, 0.087, 0.009
2.0, 0.25, 30.0, 0.75, 4.244, 0.332, 25.0, 0.332, 0.088, 0.009
2.0, 0.25, 30.0, 0.999, 4.041, 0.332, 25.0, 0.332, 0.088, 0.009
2.0, 0.25, 40.0, 0.01, 6.019, 0.338, 25.0, 0.338, 0.083, 0.008
2.0, 0.25, 40.0, 0.25, 4.712, 0.333, 25.0, 0.333, 0.086, 0.009
2.0, 0.25, 40.0, 0.5, 4.099, 0.332, 25.0, 0.332, 0.088, 0.009
2.0, 0.25, 40.0, 0.75, 3.832, 0.332, 25.0, 0.332, 0.088, 0.009
2.0, 0.25, 40.0, 0.999, 3.678, 0.332, 25.0, 0.332, 0.088, 0.009
2.0, 0.5, 10.0, 0.01, 13.011, 0.348, 25.0, 0.348, 0.067, 0.007
2.0, 0.5, 10.0, 0.25, 9.795, 0.341, 25.0, 0.341, 0.076, 0.008
2.0, 0.5, 10.0, 0.5, 6.593, 0.335, 25.0, 0.335, 0.084, 0.008
2.0, 0.5, 10.0, 0.75, 4.78, 0.332, 25.0, 0.332, 0.087, 0.009
2.0, 0.5, 10.0, 0.999, 4.265, 0.332, 25.0, 0.332, 0.088, 0.009
2.0, 0.5, 20.0, 0.01, 8.072, 0.348, 25.0, 0.348, 0.079, 0.008
2.0, 0.5, 20.0, 0.25, 5.813, 0.34, 25.0, 0.34, 0.084, 0.008
2.0, 0.5, 20.0, 0.5, 4.015, 0.333, 25.0, 0.333, 0.088, 0.009
2.0, 0.5, 20.0, 0.75, 3.495, 0.332, 25.0, 0.332, 0.088, 0.009
2.0, 0.5, 20.0, 0.999, 3.33, 0.332, 25.0, 0.332, 0.089, 0.009
2.0, 0.5, 30.0, 0.01, 6.148, 0.347, 25.0, 0.347, 0.083, 0.008
2.0, 0.5, 30.0, 0.25, 4.699, 0.339, 25.0, 0.339, 0.087, 0.009
2.0, 0.5, 30.0, 0.5, 3.374, 0.332, 25.0, 0.332, 0.088, 0.009
2.0, 0.5, 30.0, 0.75, 3.125, 0.332, 25.0, 0.332, 0.089, 0.009
2.0, 0.5, 30.0, 0.999, 3.045, 0.332, 25.0, 0.332, 0.089, 0.009
2.0, 0.5, 40.0, 0.01, 5.164, 0.346, 25.0, 0.346, 0.084, 0.008
2.0, 0.5, 40.0, 0.25, 4.19, 0.34, 25.0, 0.34, 0.087, 0.009
2.0, 0.5, 40.0, 0.5, 3.055, 0.332, 25.0, 0.332, 0.088, 0.009
2.0, 0.5, 40.0, 0.75, 2.921, 0.332, 25.0, 0.332, 0.089, 0.009
2.0, 0.5, 40.0, 0.999, 2.887, 0.332, 25.0, 0.332, 0.089, 0.009
2.0, 0.75, 10.0, 0.01, 12.694, 0.348, 25.0, 0.348, 0.066, 0.007
2.0, 0.75, 10.0, 0.25, 8.834, 0.343, 25.0, 0.343, 0.076, 0.008
2.0, 0.75, 10.0, 0.5, 5.342, 0.336, 25.0, 0.336, 0.085, 0.009
2.0, 0.75, 10.0, 0.75, 3.657, 0.332, 25.0, 0.332, 0.088, 0.009
2.0, 0.75, 10.0, 0.999, 3.422, 0.332, 25.0, 0.332, 0.089, 0.009
2.0, 0.75, 20.0, 0.01, 8.179, 0.349, 25.0, 0.349, 0.077, 0.008
2.0, 0.75, 20.0, 0.25, 5.066, 0.343, 25.0, 0.343, 0.084, 0.008
2.0, 0.75, 20.0, 0.5, 3.609, 0.334, 25.0, 0.334, 0.088, 0.009
2.0, 0.75, 20.0, 0.75, 3.03, 0.332, 25.0, 0.332, 0.089, 0.009
2.0, 0.75, 20.0, 0.999, 2.999, 0.332, 25.0, 0.332, 0.089, 0.009
2.0, 0.75, 30.0, 0.01, 6.165, 0.348, 25.0, 0.348, 0.082, 0.008
2.0, 0.75, 30.0, 0.25, 3.825, 0.344, 25.0, 0.344, 0.086, 0.009
2.0, 0.75, 30.0, 0.5, 3.098, 0.334, 25.0, 0.334, 0.088, 0.009
2.0, 0.75, 30.0, 0.75, 2.821, 0.332, 25.0, 0.332, 0.088, 0.009
2.0, 0.75, 30.0, 0.999, 2.822, 0.332, 25.0, 0.332, 0.089, 0.009
2.0, 0.75, 40.0, 0.01, 5.042, 0.347, 25.0, 0.347, 0.084, 0.008
2.0, 0.75, 40.0, 0.25, 3.255, 0.344, 25.0, 0.344, 0.087, 0.009
2.0, 0.75, 40.0, 0.5, 2.837, 0.333, 25.0, 0.333, 0.088, 0.009
2.0, 0.75, 40.0, 0.75, 2.667, 0.333, 25.0, 0.333, 0.088, 0.009
2.0, 0.75, 40.0, 0.999, 2.67, 0.333, 25.0, 0.333, 0.088, 0.009
2.0, 1.0, 10.0, 0.01, 12.417, 0.349, 25.0, 0.349, 0.069, 0.007
2.0, 1.0, 10.0, 0.25, 8.484, 0.344, 25.0, 0.344, 0.076, 0.008
