0 ,  ,  , 28.5639195054 , 0.333333333333 , 26
0 , 0.1 , 0.01 , 28.5638952538 , 0.338923076923 , 26
0 , 0.1 , 0.5 , 28.5610021468 , 0.335846153846 , 26
0 , 0.1 , 1 , 28.5473777658 , 0.334807692308 , 26
0 , 0.1 , 1.5 , 28.5307815287 , 0.337923076923 , 26
0 , 0.1 , 2 , 28.4831302666 , 0.339 , 26
0 , 0.1 , 2.5 , 28.4549583851 , 0.342576923077 , 26
0 , 0.1 , 3 , 28.4242028931 , 0.338269230769 , 26
0 , 0.2 , 0.01 , 28.5640185532 , 0.332307692308 , 26
0 , 0.2 , 0.5 , 28.5467962898 , 0.337230769231 , 26
0 , 0.2 , 1 , 28.4906722944 , 0.336961538462 , 26
0 , 0.2 , 1.5 , 28.4076658922 , 0.340038461538 , 26
0 , 0.2 , 2 , 28.3302372058 , 0.344230769231 , 26
0 , 0.2 , 2.5 , 28.2023311486 , 0.35 , 26
0 , 0.2 , 3 , 27.9913517756 , 0.348807692308 , 26
0 , 0.3 , 0.01 , 28.5638185759 , 0.337576923077 , 26
0 , 0.3 , 0.5 , 28.5259483548 , 0.336384615385 , 26
0 , 0.3 , 1 , 28.4113400595 , 0.339615384615 , 26
0 , 0.3 , 1.5 , 28.2232960706 , 0.350038461538 , 26
0 , 0.3 , 2 , 27.9451844728 , 0.347846153846 , 26
0 , 0.3 , 2.5 , 27.6607195126 , 0.348961538462 , 26
0 , 0.3 , 3 , 27.2552041064 , 0.359461538462 , 26
0 , 0.4 , 0.01 , 28.563712559 , 0.334884615385 , 26
0 , 0.4 , 0.5 , 28.4974278515 , 0.339307692308 , 26
0 , 0.4 , 1 , 28.3085513105 , 0.348846153846 , 26
0 , 0.4 , 1.5 , 27.952887572 , 0.348423076923 , 26
0 , 0.4 , 2 , 27.4362681662 , 0.355038461538 , 26
0 , 0.4 , 2.5 , 26.9043201029 , 0.361692307692 , 26
0 , 0.4 , 3 , 26.1755560407 , 0.363 , 26
0 , 0.5 , 0.01 , 28.5636535661 , 0.337269230769 , 26
0 , 0.5 , 0.5 , 28.4533273609 , 0.340384615385 , 26
0 , 0.5 , 1 , 28.0958498085 , 0.350615384615 , 26
0 , 0.5 , 1.5 , 27.5956957848 , 0.357730769231 , 26
0 , 0.5 , 2 , 26.8089539731 , 0.360576923077 , 26
0 , 0.5 , 2.5 , 25.8521121456 , 0.371192307692 , 26
0 , 0.5 , 3 , 24.9627538522 , 0.371769230769 , 26
0 , 0.6 , 0.01 , 28.5640936554 , 0.333730769231 , 26
0 , 0.6 , 0.5 , 28.3925222641 , 0.341269230769 , 26
0 , 0.6 , 1 , 27.8247910943 , 0.352115384615 , 26
0 , 0.6 , 1.5 , 27.0718031279 , 0.3655 , 26
0 , 0.6 , 2 , 26.0072745832 , 0.369807692308 , 26
0 , 0.6 , 2.5 , 24.7224833861 , 0.369423076923 , 26
0 , 0.6 , 3 , 23.5806205 , 0.373923076923 , 26
0 , 0.7 , 0.01 , 28.5646818233 , 0.333153846154 , 26
0 , 0.7 , 0.5 , 28.3187909188 , 0.344346153846 , 26
0 , 0.7 , 1 , 27.4851983264 , 0.362 , 26
0 , 0.7 , 1.5 , 26.4226431106 , 0.366538461538 , 26
0 , 0.7 , 2 , 24.7987366579 , 0.3705 , 26
0 , 0.7 , 2.5 , 23.3617462813 , 0.381692307692 , 26
0 , 0.7 , 3 , 22.0524678031 , 0.376807692308 , 26
0 , 0.8 , 0.01 , 28.5640882544 , 0.332692307692 , 26
0 , 0.8 , 0.5 , 28.1771802175 , 0.348461538462 , 26
0 , 0.8 , 1 , 27.137543621 , 0.358538461538 , 26
0 , 0.8 , 1.5 , 25.6137466204 , 0.371384615385 , 26
0 , 0.8 , 2 , 23.757788454 , 0.383730769231 , 26
0 , 0.8 , 2.5 , 21.9781121909 , 0.376307692308 , 26
0 , 0.8 , 3 , 20.2087307671 , 0.381076923077 , 26
