0 ,  ,  ,  , 57.5646273249 , 0.1 , 25
0 , 0.1 , 10 , 0.01 , 21.7478095567 , 0.13908 , 25
0 , 0.1 , 10 , 0.25 , 21.2942582453 , 0.13788 , 25
0 , 0.1 , 10 , 0.5 , 20.5124196916 , 0.1418 , 25
0 , 0.1 , 10 , 0.75 , 20.0424615336 , 0.14308 , 25
0 , 0.1 , 10 , 0.999 , 19.5534518595 , 0.14252 , 25
0 , 0.1 , 20 , 0.01 , 13.2635591913 , 0.14308 , 25
0 , 0.1 , 20 , 0.25 , 12.7210888563 , 0.14124 , 25
0 , 0.1 , 20 , 0.5 , 12.5721619945 , 0.14296 , 25
0 , 0.1 , 20 , 0.75 , 12.0864976926 , 0.14196 , 25
0 , 0.1 , 20 , 0.999 , 11.7375257354 , 0.14384 , 25
0 , 0.1 , 30 , 0.01 , 9.35979383911 , 0.1428 , 25
0 , 0.1 , 30 , 0.25 , 9.10890100065 , 0.14352 , 25
0 , 0.1 , 30 , 0.5 , 8.66234766587 , 0.14492 , 25
0 , 0.1 , 30 , 0.75 , 8.53062033182 , 0.14536 , 25
0 , 0.1 , 30 , 0.999 , 8.57594606195 , 0.14456 , 25
0 , 0.1 , 40 , 0.01 , 7.4200332437 , 0.14468 , 25
0 , 0.1 , 40 , 0.25 , 7.31994048281 , 0.14624 , 25
0 , 0.1 , 40 , 0.5 , 7.12301898782 , 0.14524 , 25
0 , 0.1 , 40 , 0.75 , 7.06571875612 , 0.14448 , 25
0 , 0.1 , 40 , 0.999 , 6.81392448446 , 0.14552 , 25
0 , 0.25 , 10 , 0.01 , 11.4371555351 , 0.1412 , 25
0 , 0.25 , 10 , 0.25 , 10.8387290264 , 0.1412 , 25
0 , 0.25 , 10 , 0.5 , 9.87505373146 , 0.14384 , 25
0 , 0.25 , 10 , 0.75 , 9.48415137273 , 0.1462 , 25
0 , 0.25 , 10 , 0.999 , 8.81445087296 , 0.14544 , 25
0 , 0.25 , 20 , 0.01 , 6.72076133084 , 0.14432 , 25
0 , 0.25 , 20 , 0.25 , 6.52995131423 , 0.14628 , 25
0 , 0.25 , 20 , 0.5 , 6.46163457821 , 0.14448 , 25
0 , 0.25 , 20 , 0.75 , 6.29194533972 , 0.14564 , 25
0 , 0.25 , 20 , 0.999 , 6.31972281555 , 0.1454 , 25
0 , 0.25 , 30 , 0.01 , 6.01671709974 , 0.14612 , 25
0 , 0.25 , 30 , 0.25 , 6.01006894988 , 0.1454 , 25
0 , 0.25 , 30 , 0.5 , 5.96731548671 , 0.14664 , 25
0 , 0.25 , 30 , 0.75 , 5.98454834864 , 0.14576 , 25
0 , 0.25 , 30 , 0.999 , 5.87773137175 , 0.14384 , 25
0 , 0.25 , 40 , 0.01 , 5.90230638085 , 0.14444 , 25
0 , 0.25 , 40 , 0.25 , 6.00214311669 , 0.1464 , 25
0 , 0.25 , 40 , 0.5 , 5.90390987282 , 0.14432 , 25
0 , 0.25 , 40 , 0.75 , 5.95254433489 , 0.14592 , 25
0 , 0.25 , 40 , 0.999 , 5.9321969199 , 0.14456 , 25
0 , 0.5 , 10 , 0.01 , 7.17411883631 , 0.14264 , 25
0 , 0.5 , 10 , 0.25 , 6.5953512909 , 0.14488 , 25
0 , 0.5 , 10 , 0.5 , 6.20839780969 , 0.14516 , 25
0 , 0.5 , 10 , 0.75 , 6.20380516361 , 0.14464 , 25
0 , 0.5 , 10 , 0.999 , 6.06842961448 , 0.14504 , 25
0 , 0.5 , 20 , 0.01 , 5.94953599764 , 0.14644 , 25
0 , 0.5 , 20 , 0.25 , 5.94498678096 , 0.14416 , 25
0 , 0.5 , 20 , 0.5 , 5.9092270846 , 0.14472 , 25
0 , 0.5 , 20 , 0.75 , 5.86942471647 , 0.14596 , 25
0 , 0.5 , 20 , 0.999 , 5.9147807465 , 0.14544 , 25
0 , 0.5 , 30 , 0.01 , 5.89128928136 , 0.14516 , 25
