0 ,  ,  , 34.657359028 , 0.25 , 25
0 , 0.1 , 10 , 20.3732224823 , 0.32176 , 25
0 , 0.1 , 20 , 13.8916127529 , 0.32752 , 25
0 , 0.1 , 30 , 10.4514718189 , 0.33256 , 25
0 , 0.1 , 40 , 8.32023371145 , 0.33852 , 25
0 , 0.25 , 10 , 14.4966598602 , 0.32584 , 25
0 , 0.25 , 20 , 10.5147425825 , 0.33436 , 25
0 , 0.25 , 30 , 9.7043434513 , 0.33264 , 25
0 , 0.25 , 40 , 9.384116217 , 0.3328 , 25
0 , 0.5 , 10 , 9.91514564778 , 0.32812 , 25
0 , 0.5 , 20 , 7.22111735975 , 0.32724 , 25
0 , 0.5 , 30 , 6.64869223302 , 0.32696 , 25
0 , 0.5 , 40 , 6.59224795403 , 0.32412 , 25
0 , 0.75 , 10 , 8.60752631661 , 0.31188 , 25
0 , 0.75 , 20 , 7.58715205067 , 0.30596 , 25
0 , 0.75 , 30 , 7.12903558384 , 0.30416 , 25
0 , 0.75 , 40 , 6.84642898474 , 0.30004 , 25
0 , 1 , 10 , 8.0511974426 , 0.30792 , 25
0 , 1 , 20 , 7.12300912794 , 0.30636 , 25
0 , 1 , 30 , 6.81800278064 , 0.30468 , 25
0 , 1 , 40 , 6.61747601497 , 0.30528 , 25
1 ,  ,  , 34.657359028 , 0.25 , 25
1 , 0.1 , 10 , 14.4558767347 , 0.31044 , 25
1 , 0.1 , 20 , 7.4785835369 , 0.33136 , 25
1 , 0.1 , 30 , 5.12937286904 , 0.33928 , 25
1 , 0.1 , 40 , 3.95567711035 , 0.34248 , 25
1 , 0.25 , 10 , 7.8365673124 , 0.32892 , 25
1 , 0.25 , 20 , 3.50580926751 , 0.34352 , 25
1 , 0.25 , 30 , 2.65018100277 , 0.34492 , 25
1 , 0.25 , 40 , 2.50016420306 , 0.34424 , 25
1 , 0.5 , 10 , 4.79771631855 , 0.337 , 25
1 , 0.5 , 20 , 2.640774701 , 0.34452 , 25
1 , 0.5 , 30 , 2.39871488664 , 0.34408 , 25
1 , 0.5 , 40 , 2.41430791771 , 0.34552 , 25
1 , 0.75 , 10 , 4.31334206372 , 0.33952 , 25
1 , 0.75 , 20 , 2.54697131493 , 0.3464 , 25
1 , 0.75 , 30 , 2.44134566984 , 0.34612 , 25
1 , 0.75 , 40 , 2.39770457283 , 0.34528 , 25
1 , 1 , 10 , 4.63843348546 , 0.33516 , 25
1 , 1 , 20 , 2.72104002036 , 0.34348 , 25
1 , 1 , 30 , 2.43126743425 , 0.34616 , 25
1 , 1 , 40 , 2.43820599505 , 0.3448 , 25
2 ,  ,  , 34.657359028 , 0.25 , 25
2 , 0.1 , 10 , 25.8117992083 , 0.18808 , 25
2 , 0.1 , 20 , 20.992658414 , 0.18356 , 25
2 , 0.1 , 30 , 16.2809767378 , 0.1738 , 25
2 , 0.1 , 40 , 12.9412791118 , 0.16964 , 25
2 , 0.25 , 10 , 21.9785818511 , 0.1934 , 25
2 , 0.25 , 20 , 15.1159174268 , 0.17776 , 25
2 , 0.25 , 30 , 11.0136540289 , 0.1672 , 25
2 , 0.25 , 40 , 8.60731730679 , 0.16276 , 25
2 , 0.5 , 10 , 22.58279304 , 0.21344 , 25
2 , 0.5 , 20 , 19.2170723882 , 0.2058 , 25
2 , 0.5 , 30 , 16.8993983573 , 0.18932 , 25
2 , 0.5 , 40 , 15.0188842197 , 0.17676 , 25
2 , 0.75 , 10 , 24.2564519762 , 0.24928 , 25
2 , 0.75 , 20 , 19.3859324238 , 0.25924 , 25
2 , 0.75 , 30 , 15.0044519205 , 0.25848 , 25
2 , 0.75 , 40 , 11.8606733258 , 0.25704 , 25
2 , 1 , 10 , 22.7047635648 , 0.24864 , 25
2 , 1 , 20 , 14.5285939224 , 0.25188 , 25
2 , 1 , 30 , 10.0732533709 , 0.25328 , 25
2 , 1 , 40 , 8.22235308415 , 0.25328 , 25
3 ,  ,  , 30.4984759446 , 0.25 , 22
3 , 0.1 , 10 , 26.0912426859 , 0.328272727273 , 22
3 , 0.1 , 20 , 24.4635410572 , 0.330409090909 , 22
3 , 0.1 , 30 , 22.3643444305 , 0.338136363636 , 22
3 , 0.1 , 40 , 20.632707403 , 0.339727272727 , 22
3 , 0.25 , 10 , 23.9171441816 , 0.330318181818 , 22
3 , 0.25 , 20 , 19.9177887116 , 0.336409090909 , 22
3 , 0.25 , 30 , 17.2435833811 , 0.335909090909 , 22
3 , 0.25 , 40 , 15.4726659824 , 0.333863636364 , 22
3 , 0.5 , 10 , 21.1043016928 , 0.321181818182 , 22
3 , 0.5 , 20 , 16.3843701906 , 0.323909090909 , 22
3 , 0.5 , 30 , 13.8134642756 , 0.323454545455 , 22
3 , 0.5 , 40 , 12.2415583804 , 0.323909090909 , 22
3 , 0.75 , 10 , 18.9370159008 , 0.317045454545 , 22
3 , 0.75 , 20 , 14.1696415112 , 0.3175 , 22
3 , 0.75 , 30 , 11.7039139686 , 0.319 , 22
3 , 0.75 , 40 , 10.1842787545 , 0.319636363636 , 22
3 , 1 , 10 , 16.5736963031 , 0.317454545455 , 22
3 , 1 , 20 , 12.9296368951 , 0.315727272727 , 22
3 , 1 , 30 , 11.3828119097 , 0.318681818182 , 22
3 , 1 , 40 , 10.2862839881 , 0.322318181818 , 22
4 ,  ,  , 26.3395928613 , 0.25 , 19
4 , 0.1 , 10 , 22.7543803805 , 0.321 , 19
4 , 0.1 , 20 , 22.5667478133 , 0.316 , 19
4 , 0.1 , 30 , 21.9665888975 , 0.322157894737 , 19
4 , 0.1 , 40 , 21.8499506246 , 0.316263157895 , 19
4 , 0.25 , 10 , 22.3023205382 , 0.317842105263 , 19
4 , 0.25 , 20 , 21.5148254845 , 0.318736842105 , 19
4 , 0.25 , 30 , 20.9678242348 , 0.328263157895 , 19
4 , 0.25 , 40 , 20.3215934661 , 0.324368421053 , 19
4 , 0.5 , 10 , 22.1425591609 , 0.321842105263 , 19
4 , 0.5 , 20 , 21.1215158385 , 0.320684210526 , 19
4 , 0.5 , 30 , 20.4152814593 , 0.328736842105 , 19
4 , 0.5 , 40 , 19.9228143243 , 0.320947368421 , 19
4 , 0.75 , 10 , 22.1093947798 , 0.322210526316 , 19
4 , 0.75 , 20 , 21.4066706006 , 0.323473684211 , 19
4 , 0.75 , 30 , 21.0759358469 , 0.326947368421 , 19
4 , 0.75 , 40 , 20.713180649 , 0.330368421053 , 19
4 , 1 , 10 , 22.0734716157 , 0.321789473684 , 19
4 , 1 , 20 , 21.9065854575 , 0.326 , 19
4 , 1 , 30 , 21.953375218 , 0.324157894737 , 19
4 , 1 , 40 , 21.9164053923 , 0.324789473684 , 19
5 ,  ,  , 34.657359028 , 0.25 , 25
5 , 0.1 , 10 , 22.8099870244 , 0.2672 , 25
5 , 0.1 , 20 , 17.7426826988 , 0.26064 , 25
5 , 0.1 , 30 , 14.933780796 , 0.2492 , 25
5 , 0.1 , 40 , 13.107687395 , 0.24648 , 25
5 , 0.25 , 10 , 17.0540182667 , 0.2542 , 25
5 , 0.25 , 20 , 12.1459852393 , 0.24772 , 25
5 , 0.25 , 30 , 10.0704570456 , 0.23864 , 25
5 , 0.25 , 40 , 8.71273891289 , 0.23828 , 25
5 , 0.5 , 10 , 13.6241893836 , 0.24172 , 25
5 , 0.5 , 20 , 9.55280578525 , 0.24244 , 25
5 , 0.5 , 30 , 7.32982207983 , 0.24128 , 25
5 , 0.5 , 40 , 5.93357117928 , 0.2432 , 25
5 , 0.75 , 10 , 14.573966387 , 0.24168 , 25
5 , 0.75 , 20 , 9.67665858989 , 0.239 , 25
5 , 0.75 , 30 , 7.11001085221 , 0.24 , 25
5 , 0.75 , 40 , 5.41019131087 , 0.24516 , 25
5 , 1 , 10 , 14.9880171164 , 0.2466 , 25
5 , 1 , 20 , 8.99146383782 , 0.2456 , 25
5 , 1 , 30 , 5.94797907319 , 0.24188 , 25
5 , 1 , 40 , 4.33794607364 , 0.24348 , 25
6 ,  ,  , 34.657359028 , 0.25 , 25
6 , 0.1 , 10 , 27.519625502 , 0.23684 , 25
6 , 0.1 , 20 , 24.6556090367 , 0.23288 , 25
6 , 0.1 , 30 , 22.5292998485 , 0.23288 , 25
6 , 0.1 , 40 , 21.2188690693 , 0.23028 , 25
6 , 0.25 , 10 , 23.8110441604 , 0.2346 , 25
6 , 0.25 , 20 , 20.0506824735 , 0.23312 , 25
6 , 0.25 , 30 , 18.369160438 , 0.225 , 25
6 , 0.25 , 40 , 17.2274498826 , 0.22032 , 25
6 , 0.5 , 10 , 20.4782674758 , 0.23116 , 25
6 , 0.5 , 20 , 17.1735467878 , 0.22236 , 25
6 , 0.5 , 30 , 14.9355117247 , 0.21948 , 25
6 , 0.5 , 40 , 12.9631091754 , 0.20804 , 25
6 , 0.75 , 10 , 18.9512854119 , 0.2266 , 25
6 , 0.75 , 20 , 14.6962268426 , 0.21928 , 25
6 , 0.75 , 30 , 11.7357432582 , 0.21656 , 25
6 , 0.75 , 40 , 9.46265548727 , 0.20996 , 25
6 , 1 , 10 , 18.2565196439 , 0.22648 , 25
6 , 1 , 20 , 12.4558578518 , 0.21788 , 25
6 , 1 , 30 , 9.03816600137 , 0.21536 , 25
6 , 1 , 40 , 7.34659709685 , 0.21088 , 25
7 ,  ,  , 34.657359028 , 0.25 , 25
7 , 0.1 , 10 , 26.2066837988 , 0.22104 , 25
7 , 0.1 , 20 , 22.1985122367 , 0.22368 , 25
7 , 0.1 , 30 , 19.2311314594 , 0.22164 , 25
7 , 0.1 , 40 , 16.9802355173 , 0.2174 , 25
7 , 0.25 , 10 , 21.550388981 , 0.22296 , 25
7 , 0.25 , 20 , 16.4143875045 , 0.21968 , 25
7 , 0.25 , 30 , 13.7327974263 , 0.22428 , 25
