0.420586510264,0.000420586485464
822.5,0.676428281121
547.2,0.498418728895
300.39941349,0.291678087955
2066.6,0.968442915535
370.534581773,0.354459217223
-1460.5,-0.897749664498
-309.9,-0.30034612066
-877.9,-0.705365718286
20275.6155232,1.0
240.9,0.236345656751
20641.2190585,1.0
967.1,0.747427136062
0.120518016034,0.00012051801545
129.2,0.128485871534
313.4,0.303527036583
1037.9727557,0.777086264442
136.11,0.135275660681
558.3,0.50671501376
-75.7,-0.0755557313187
85.8027090124,0.0855927643971
66.3,0.0662030257549
-1635.59,-0.926853545018
427.8,0.403481098529
-48.5,-0.0484620077049
195.01,0.192575027761
58.304,0.0582380243496
3.825,0.00382498134606
182.3,0.180307012964
31.017,0.0310070571469
334.706846154,0.322743725346
18.315,0.0183129524183
122.04,0.121437709671
6.58,0.00657990503821
662.813692308,0.580232866189
2.813,0.0028129925803
6.5,0.00649990845988
109.295,0.108861878682
22.945,0.0229409742066
20.72,0.02071703535
1678.66423077,0.932687995404
0.831,0.000830999808715
0.775,0.000774999844839
19.904,0.0199013719658
0.16,0.000159999998635
-33.95,-0.0339369623925
-77.25,-0.0770967011833
6.31,0.0063099162548
-14.73,-0.0147289347555
1.45,0.00144999898379
72.8,0.0726716626095
550.4,0.500819942973
37.18,0.0371628775136
390.6,0.371877367536
1198.1,0.833074150307
371.0,0.35486609253
359.1,0.34442104343
42.0,0.0419753214131
-165.5,-0.164005344668
286.730769231,0.279123045626
131.0,0.130255744782
1893.4,0.955668852321
513.7,0.472823042401
-99.1007692308,-0.098777616993
108.5,0.108076232326
133.2,0.132417795301
42.6,0.0425742491005
-323.0,-0.312217013103
151.7,0.150546927909
233.95,0.229773188544
407.5,0.386347898652
1684.48971963,0.933441747392
147.0,0.145950231843
181.5,0.179532909964
475.43,0.442576196154
1.98,0.00197999741254
-129.4,-0.128682564753
-17.31,-0.0173082713069
-153.310909091,-0.15212094366
-538.23,-0.49164697367
-296.9,-0.288473132719
-52.2790909091,-0.0522315148677
43.4596577017,0.0434323169993
-77.17,-0.0770171762051
318.7,0.30833098162
-1295.12,-0.860461590166
-1848.1,-0.951566691909
4192.008,0.999543123427
496.769989282,0.459573134181
-461.86,-0.431598949213
823.468410758,0.676953246434
-263.56,-0.257622295145
392.092,0.373162320815
171.446259378,0.16978595754
377.60193154,0.360623072102
61.2537513398,0.0611772576648
-356.8,-0.342392279351
-198.5,-0.195933329912
-139.6,-0.138700164758
-0.5,-0.000499999958333
-4.0,-0.0039999786668
-13.58,-0.01357916527
-517.89,-0.476069867795
-103.17,-0.102805502969
33.1,0.0330879170649
249.9,0.244824658617
