0, 0.420586510264, 0.000420586485464, 0.000420586485464
0, 822.5, 0.676428281121, 0.676848867606
0, 547.2, 0.498418728895, 1.1752675965
0, 300.39941349, 0.291678087955, 1.46694568446
0, 2066.6, 0.968442915535, 2.43538859999
0, 370.534581773, 0.354459217223, 2.78984781721
0, -1460.5, -0.897749664498, 1.89209815272
0, -309.9, -0.30034612066, 1.59175203206
0, -877.9, -0.705365718286, 0.886386313771
0, 20275.6155232, 1.0, 1.88638631377
0, 240.9, 0.236345656751, 2.12273197052
0, 20641.2190585, 1.0, 3.12273197052
0, 967.1, 0.747427136062, 3.87015910658
0, 0.120518016034, 0.00012051801545, 3.8702796246
0, 129.2, 0.128485871534, 3.99876549613
0, 313.4, 0.303527036583, 4.30229253272
0, 1037.9727557, 0.777086264442, 5.07937879716
0, 136.11, 0.135275660681, 5.21465445784
0, 558.3, 0.50671501376, 5.7213694716
0, -75.7, -0.0755557313187, 5.64581374028
0, 85.8027090124, 0.0855927643971, 5.73140650468
0, 66.3, 0.0662030257549, 5.79760953043
0, -1635.59, -0.926853545018, 4.87075598542
0, 427.8, 0.403481098529, 5.27423708395
0, -48.5, -0.0484620077049, 5.22577507624
1, 195.01, 0.192575027761, 0.192575027761
1, 58.304, 0.0582380243496, 0.25081305211
1, 3.825, 0.00382498134606, 0.254638033456
1, 182.3, 0.180307012964, 0.434945046421
1, 31.017, 0.0310070571469, 0.465952103568
1, 334.706846154, 0.322743725346, 0.788695828914
1, 18.315, 0.0183129524183, 0.807008781332
1, 122.04, 0.121437709671, 0.928446491003
1, 6.58, 0.00657990503821, 0.935026396042
1, 662.813692308, 0.580232866189, 1.51525926223
1, 2.813, 0.0028129925803, 1.51807225481
1, 6.5, 0.00649990845988, 1.52457216327
1, 109.295, 0.108861878682, 1.63343404195
1, 22.945, 0.0229409742066, 1.65637501616
1, 20.72, 0.02071703535, 1.67709205151
1, 1678.66423077, 0.932687995404, 2.60978004691
1, 0.831, 0.000830999808715, 2.61061104672
1, 0.775, 0.000774999844839, 2.61138604657
1, 19.904, 0.0199013719658, 2.63128741853
1, 0.16, 0.000159999998635, 2.63144741853
1, -33.95, -0.0339369623925, 2.59751045614
1, -77.25, -0.0770967011833, 2.52041375496
1, 6.31, 0.0063099162548, 2.52672367121
1, -14.73, -0.0147289347555, 2.51199473646
1, 1.45, 0.00144999898379, 2.51344473544
2, 72.8, 0.0726716626095, 0.0726716626095
2, 550.4, 0.500819942973, 0.573491605582
2, 37.18, 0.0371628775136, 0.610654483096
2, 390.6, 0.371877367536, 0.982531850632
2, 1198.1, 0.833074150307, 1.81560600094
2, 371.0, 0.35486609253, 2.17047209347
2, 359.1, 0.34442104343, 2.5148931369
2, 42.0, 0.0419753214131, 2.55686845831
2, -165.5, -0.164005344668, 2.39286311364
2, 286.730769231, 0.279123045626, 2.67198615927
2, 131.0, 0.130255744782, 2.80224190405
2, 1893.4, 0.955668852321, 3.75791075637
2, 513.7, 0.472823042401, 4.23073379877
2, -99.1007692308, -0.098777616993, 4.13195618178
2, 108.5, 0.108076232326, 4.24003241411
2, 133.2, 0.132417795301, 4.37245020941
2, 42.6, 0.0425742491005, 4.41502445851
2, -323.0, -0.312217013103, 4.10280744541
2, 151.7, 0.150546927909, 4.25335437331
2, 233.95, 0.229773188544, 4.48312756186
2, 407.5, 0.386347898652, 4.86947546051
2, 1684.48971963, 0.933441747392, 5.8029172079
2, 147.0, 0.145950231843, 5.94886743975
2, 181.5, 0.179532909964, 6.12840034971
2, 475.43, 0.442576196154, 6.57097654586
3, 1.98, 0.00197999741254, 0.00197999741254
3, -129.4, -0.128682564753, -0.126702567341
3, -17.31, -0.0173082713069, -0.144010838648
3, -153.310909091, -0.15212094366, -0.296131782308
3, -538.23, -0.49164697367, -0.787778755978
3, -296.9, -0.288473132719, -1.0762518887
3, -52.2790909091, -0.0522315148677, -1.12848340356
3, 43.4596577017, 0.0434323169993, -1.08505108657
3, -77.17, -0.0770171762051, -1.16206826277
3, 318.7, 0.30833098162, -0.853737281151
3, -1295.12, -0.860461590166, -1.71419887132
3, -1848.1, -0.951566691909, -2.66576556323
3, 4192.008, 0.999543123427, -1.6662224398
3, 496.769989282, 0.459573134181, -1.20664930562
3, -461.86, -0.431598949213, -1.63824825483
3, 823.468410758, 0.676953246434, -0.961295008397
3, -263.56, -0.257622295145, -1.21891730354
3, 392.092, 0.373162320815, -0.845754982727
3, 171.446259378, 0.16978595754, -0.675969025186
3, 377.60193154, 0.360623072102, -0.315345953084
3, 61.2537513398, 0.0611772576648, -0.254168695419
3, -356.8, -0.342392279351, -0.59656097477
4, -198.5, -0.195933329912, -0.195933329912
4, -139.6, -0.138700164758, -0.33463349467
4, -0.5, -0.000499999958333, -0.335133494628
4, -4.0, -0.0039999786668, -0.339133473295
4, -13.58, -0.01357916527, -0.352712638565
4, -517.89, -0.476069867795, -0.82878250636
4, -103.17, -0.102805502969, -0.931588009329
4, 33.1, 0.0330879170649, -0.898500092264
4, 249.9, 0.244824658617, -0.653675433647
4, -9.2, -0.00919974044612, -0.662875174093
4, -6.0, -0.00599992800104, -0.668875102094
4, -25.54, -0.0255344482727, -0.694409550367
4, 3.95, 0.00394997945684, -0.69045957091
4, -24.13, -0.0241253178042, -0.714584888715
4, -5.0, -0.00499995833375, -0.719584847048
4, 4012.5, 0.999345853971, 0.279761006923
4, 0.5, 0.000499999958333, 0.280261006881
4, 1.65, 0.00164999850263, 0.281911005384
4, 27.89, 0.0278827708176, 0.309793776202
5, 140.05, 0.139141480202, 0.139141480202
5, 224.54, 0.220840946909, 0.359982427111
5, 107.76, 0.107344817513, 0.467327244624
5, 212.47, 0.209329484173, 0.676656728797
5, 430.9, 0.406073177386, 1.08272990618
5, 142.03, 0.141082609388, 1.22381251557
5, -351.8, -0.337970909346, 0.885841606225
5, -227.75, -0.22389221936, 0.661949386865
5, -187.82, -0.185642190086, 0.476307196779
5, -93.7, -0.0934267406286, 0.382880456151
5, -110.1, -0.109657268826, 0.273223187325
5, -578.02, -0.52122483545, -0.248001648125
5, 223.32, 0.219680135015, -0.02832151311
5, 1504.5, 0.905958129294, 0.877636616184
5, 599.0, 0.536337607115, 1.4139742233
5, -37.95, -0.0379317919276, 1.37604243137
5, 330.1, 0.318610628492, 1.69465305986
5, 136.63, 0.135786108986, 1.83043916885
5, -179.9, -0.177984037673, 1.65245513118
5, -149.56, -0.148454758835, 1.50400037234
5, -479.71, -0.44601132887, 1.05798904347
5, -369.59, -0.353633037595, 0.704356005877
