0 ,  ,  , 27.4653072167 , 0.333333333333 , 25
0 , 0.1 , 10 , 13.8115336974 , 0.36692 , 25
0 , 0.1 , 20 , 6.2972946031 , 0.38032 , 25
0 , 0.1 , 30 , 3.66027715489 , 0.38568 , 25
0 , 0.1 , 40 , 2.70265332329 , 0.38724 , 25
0 , 0.25 , 10 , 7.28506409486 , 0.37836 , 25
0 , 0.25 , 20 , 3.09419566196 , 0.38748 , 25
0 , 0.25 , 30 , 2.25921173124 , 0.38876 , 25
0 , 0.25 , 40 , 2.11464027785 , 0.38948 , 25
0 , 0.5 , 10 , 6.97668172112 , 0.38368 , 25
0 , 0.5 , 20 , 3.46117721411 , 0.38692 , 25
0 , 0.5 , 30 , 2.57080871219 , 0.3878 , 25
0 , 0.5 , 40 , 2.30520443463 , 0.39052 , 25
0 , 0.75 , 10 , 9.12822901919 , 0.42312 , 25
0 , 0.75 , 20 , 8.07928930194 , 0.42804 , 25
0 , 0.75 , 30 , 7.50869161151 , 0.43512 , 25
0 , 0.75 , 40 , 7.18001912669 , 0.44336 , 25
0 , 1 , 10 , 5.8841409805 , 0.4562 , 25
0 , 1 , 20 , 3.83555832549 , 0.45804 , 25
0 , 1 , 30 , 3.17680182857 , 0.45492 , 25
0 , 1 , 40 , 2.92258167125 , 0.45344 , 25
1 ,  ,  , 27.4653072167 , 0.333333333333 , 25
1 , 0.1 , 10 , 18.482592276 , 0.2958 , 25
1 , 0.1 , 20 , 13.6266252358 , 0.2956 , 25
1 , 0.1 , 30 , 11.6329503967 , 0.2888 , 25
1 , 0.1 , 40 , 10.45226594 , 0.28364 , 25
1 , 0.25 , 10 , 13.5315522376 , 0.29564 , 25
1 , 0.25 , 20 , 9.88209669152 , 0.28124 , 25
1 , 0.25 , 30 , 8.43760020647 , 0.27872 , 25
1 , 0.25 , 40 , 7.7702359668 , 0.2734 , 25
1 , 0.5 , 10 , 11.1128390626 , 0.29008 , 25
1 , 0.5 , 20 , 8.05300862077 , 0.2796 , 25
1 , 0.5 , 30 , 7.30885689609 , 0.27116 , 25
1 , 0.5 , 40 , 7.0883676043 , 0.2682 , 25
1 , 0.75 , 10 , 11.3005789792 , 0.2948 , 25
1 , 0.75 , 20 , 8.62699542576 , 0.28208 , 25
1 , 0.75 , 30 , 7.82741775466 , 0.277 , 25
1 , 0.75 , 40 , 7.45883880361 , 0.2704 , 25
1 , 1 , 10 , 11.4866132169 , 0.29648 , 25
1 , 1 , 20 , 10.5624965931 , 0.28904 , 25
1 , 1 , 30 , 10.3618742896 , 0.28848 , 25
1 , 1 , 40 , 10.0866661266 , 0.28336 , 25
2 ,  ,  , 27.4653072167 , 0.333333333333 , 25
2 , 0.1 , 10 , 10.9737037862 , 0.38224 , 25
2 , 0.1 , 20 , 4.36978934339 , 0.39676 , 25
2 , 0.1 , 30 , 2.75160494967 , 0.4014 , 25
2 , 0.1 , 40 , 2.2509863954 , 0.40084 , 25
2 , 0.25 , 10 , 7.33306769459 , 0.40612 , 25
2 , 0.25 , 20 , 3.29353040696 , 0.4048 , 25
2 , 0.25 , 30 , 2.41015185336 , 0.40504 , 25
2 , 0.25 , 40 , 1.99883444598 , 0.40668 , 25
2 , 0.5 , 10 , 8.48660063009 , 0.41504 , 25
2 , 0.5 , 20 , 6.32237490113 , 0.41512 , 25
2 , 0.5 , 30 , 5.32921971171 , 0.41716 , 25
2 , 0.5 , 40 , 4.41823946955 , 0.41532 , 25
2 , 0.75 , 10 , 9.06459926783 , 0.41776 , 25
2 , 0.75 , 20 , 5.35423760376 , 0.41796 , 25
2 , 0.75 , 30 , 3.64003398088 , 0.41864 , 25
2 , 0.75 , 40 , 2.5287285282 , 0.41956 , 25
2 , 1 , 10 , 8.03682358507 , 0.42004 , 25
2 , 1 , 20 , 4.03830046038 , 0.42304 , 25
2 , 1 , 30 , 2.90884278339 , 0.42648 , 25
2 , 1 , 40 , 2.52598802675 , 0.43272 , 25
3 ,  ,  , 24.1694703507 , 0.333333333333 , 22
3 , 0.1 , 10 , 17.9254718442 , 0.421409090909 , 22
3 , 0.1 , 20 , 13.5492916249 , 0.445045454545 , 22
3 , 0.1 , 30 , 10.8790156116 , 0.457772727273 , 22
3 , 0.1 , 40 , 9.17306043179 , 0.462045454545 , 22
3 , 0.25 , 10 , 16.4284369143 , 0.428227272727 , 22
3 , 0.25 , 20 , 14.0071275996 , 0.413772727273 , 22
3 , 0.25 , 30 , 12.5947671445 , 0.401681818182 , 22
3 , 0.25 , 40 , 11.4514719147 , 0.389136363636 , 22
3 , 0.5 , 10 , 14.1868581684 , 0.494545454545 , 22
3 , 0.5 , 20 , 10.1670147398 , 0.527363636364 , 22
3 , 0.5 , 30 , 8.2157497479 , 0.539409090909 , 22
3 , 0.5 , 40 , 7.39976685077 , 0.541181818182 , 22
3 , 0.75 , 10 , 9.07095644951 , 0.533954545455 , 22
3 , 0.75 , 20 , 6.76191833946 , 0.539863636364 , 22
3 , 0.75 , 30 , 6.11704709316 , 0.535909090909 , 22
3 , 0.75 , 40 , 5.63767567208 , 0.535409090909 , 22
3 , 1 , 10 , 8.02625912938 , 0.515045454545 , 22
3 , 1 , 20 , 6.25788173108 , 0.503136363636 , 22
3 , 1 , 30 , 5.65625482881 , 0.496863636364 , 22
