0.0, 0.0, 0.0, 0.0, 24.719, 0.3, 22.5
0.0, 0.09, 9.0, 0.009, 16.516, 0.294, 22.5
0.0, 0.09, 9.0, 0.225, 16.024, 0.295, 22.5
0.0, 0.09, 9.0, 0.45, 15.52, 0.296, 22.5
0.0, 0.09, 9.0, 0.675, 14.93, 0.295, 22.5
0.0, 0.09, 9.0, 0.899, 14.298, 0.297, 22.5
0.0, 0.09, 18.0, 0.009, 11.236, 0.301, 22.5
0.0, 0.09, 18.0, 0.225, 10.961, 0.301, 22.5
0.0, 0.09, 18.0, 0.45, 10.558, 0.301, 22.5
0.0, 0.09, 18.0, 0.675, 10.088, 0.301, 22.5
0.0, 0.09, 18.0, 0.899, 9.542, 0.301, 22.5
0.0, 0.09, 27.0, 0.009, 8.623, 0.303, 22.5
0.0, 0.09, 27.0, 0.225, 8.425, 0.303, 22.5
0.0, 0.09, 27.0, 0.45, 8.145, 0.303, 22.5
0.0, 0.09, 27.0, 0.675, 7.66, 0.302, 22.5
0.0, 0.09, 27.0, 0.899, 7.238, 0.302, 22.5
0.0, 0.09, 36.0, 0.009, 7.082, 0.304, 22.5
0.0, 0.09, 36.0, 0.225, 7.028, 0.305, 22.5
0.0, 0.09, 36.0, 0.45, 6.758, 0.304, 22.5
0.0, 0.09, 36.0, 0.675, 6.434, 0.303, 22.5
0.0, 0.09, 36.0, 0.899, 6.058, 0.301, 22.5
0.0, 0.225, 9.0, 0.009, 11.531, 0.299, 22.5
0.0, 0.225, 9.0, 0.225, 10.634, 0.299, 22.5
0.0, 0.225, 9.0, 0.45, 9.471, 0.3, 22.5
0.0, 0.225, 9.0, 0.675, 8.203, 0.3, 22.5
0.0, 0.225, 9.0, 0.899, 7.113, 0.296, 22.5
0.0, 0.225, 18.0, 0.009, 7.509, 0.3, 22.5
0.0, 0.225, 18.0, 0.225, 6.908, 0.301, 22.5
0.0, 0.225, 18.0, 0.45, 5.985, 0.302, 22.5
0.0, 0.225, 18.0, 0.675, 5.234, 0.301, 22.5
0.0, 0.225, 18.0, 0.899, 4.88, 0.298, 22.5
0.0, 0.225, 27.0, 0.009, 6.126, 0.301, 22.5
0.0, 0.225, 27.0, 0.225, 5.558, 0.3, 22.5
0.0, 0.225, 27.0, 0.45, 4.933, 0.301, 22.5
0.0, 0.225, 27.0, 0.675, 4.352, 0.303, 22.5
0.0, 0.225, 27.0, 0.899, 4.406, 0.299, 22.5
0.0, 0.225, 36.0, 0.009, 5.434, 0.3, 22.5
0.0, 0.225, 36.0, 0.225, 4.988, 0.298, 22.5
0.0, 0.225, 36.0, 0.45, 4.542, 0.301, 22.5
0.0, 0.225, 36.0, 0.675, 4.044, 0.303, 22.5
0.0, 0.225, 36.0, 0.899, 4.241, 0.302, 22.5
0.0, 0.45, 9.0, 0.009, 9.157, 0.297, 22.5
0.0, 0.45, 9.0, 0.225, 7.662, 0.298, 22.5
0.0, 0.45, 9.0, 0.45, 6.448, 0.302, 22.5
0.0, 0.45, 9.0, 0.675, 5.058, 0.297, 22.5
0.0, 0.45, 9.0, 0.899, 4.535, 0.288, 22.5
0.0, 0.45, 18.0, 0.009, 6.516, 0.294, 22.5
0.0, 0.45, 18.0, 0.225, 5.309, 0.296, 22.5
0.0, 0.45, 18.0, 0.45, 4.837, 0.304, 22.5
0.0, 0.45, 18.0, 0.675, 4.111, 0.297, 22.5
0.0, 0.45, 18.0, 0.899, 4.17, 0.289, 22.5
0.0, 0.45, 27.0, 0.009, 5.873, 0.294, 22.5
0.0, 0.45, 27.0, 0.225, 4.648, 0.295, 22.5
0.0, 0.45, 27.0, 0.45, 4.427, 0.304, 22.5
0.0, 0.45, 27.0, 0.675, 3.894, 0.296, 22.5
0.0, 0.45, 27.0, 0.899, 4.128, 0.289, 22.5
0.0, 0.45, 36.0, 0.009, 5.583, 0.293, 22.5
0.0, 0.45, 36.0, 0.225, 4.339, 0.294, 22.5
0.0, 0.45, 36.0, 0.45, 4.259, 0.303, 22.5
0.0, 0.45, 36.0, 0.675, 3.791, 0.296, 22.5
0.0, 0.45, 36.0, 0.899, 4.138, 0.29, 22.5
0.0, 0.675, 9.0, 0.009, 8.184, 0.293, 22.5
0.0, 0.675, 9.0, 0.225, 6.268, 0.295, 22.5
0.0, 0.675, 9.0, 0.45, 5.516, 0.3, 22.5
0.0, 0.675, 9.0, 0.675, 4.264, 0.297, 22.5
0.0, 0.675, 9.0, 0.899, 3.812, 0.28, 22.5
0.0, 0.675, 18.0, 0.009, 5.893, 0.289, 22.5
0.0, 0.675, 18.0, 0.225, 4.455, 0.293, 22.5
0.0, 0.675, 18.0, 0.45, 4.486, 0.303, 22.5
0.0, 0.675, 18.0, 0.675, 3.8, 0.297, 22.5
0.0, 0.675, 18.0, 0.899, 3.669, 0.279, 22.5
0.0, 0.675, 27.0, 0.009, 5.222, 0.289, 22.5
0.0, 0.675, 27.0, 0.225, 3.959, 0.291, 22.5
0.0, 0.675, 27.0, 0.45, 4.15, 0.302, 22.5
0.0, 0.675, 27.0, 0.675, 3.747, 0.297, 22.5
0.0, 0.675, 27.0, 0.899, 3.674, 0.28, 22.5
0.0, 0.675, 36.0, 0.009, 4.897, 0.288, 22.5
0.0, 0.675, 36.0, 0.225, 3.786, 0.292, 22.5
0.0, 0.675, 36.0, 0.45, 4.004, 0.303, 22.5
0.0, 0.675, 36.0, 0.675, 3.722, 0.298, 22.5
0.0, 0.675, 36.0, 0.899, 3.675, 0.28, 22.5
0.0, 0.9, 9.0, 0.009, 8.15, 0.297, 22.5
0.0, 0.9, 9.0, 0.225, 5.48, 0.293, 22.5
0.0, 0.9, 9.0, 0.45, 5.026, 0.298, 22.5
0.0, 0.9, 9.0, 0.675, 4.231, 0.299, 22.5
0.0, 0.9, 9.0, 0.899, 3.693, 0.28, 22.5
0.0, 0.9, 18.0, 0.009, 6.047, 0.293, 22.5
0.0, 0.9, 18.0, 0.225, 4.25, 0.291, 22.5
0.0, 0.9, 18.0, 0.45, 4.435, 0.298, 22.5
0.0, 0.9, 18.0, 0.675, 3.978, 0.298, 22.5
0.0, 0.9, 18.0, 0.899, 3.678, 0.28, 22.5
