0 ,  ,  ,  , 17.328679514 , 0.5 , 25
0 , 0.1 , 10 , 0.01 , 12.9239414911 , 0.50012 , 25
0 , 0.1 , 10 , 0.25 , 12.2038011592 , 0.50072 , 25
0 , 0.1 , 10 , 0.5 , 11.3872017008 , 0.49912 , 25
0 , 0.1 , 10 , 0.75 , 10.701892608 , 0.50036 , 25
0 , 0.1 , 10 , 0.999 , 10.0218440468 , 0.4978 , 25
0 , 0.1 , 20 , 0.01 , 7.52438278301 , 0.48772 , 25
0 , 0.1 , 20 , 0.25 , 6.70217347119 , 0.49124 , 25
0 , 0.1 , 20 , 0.5 , 6.05485150838 , 0.48548 , 25
0 , 0.1 , 20 , 0.75 , 5.36242821714 , 0.48392 , 25
0 , 0.1 , 20 , 0.999 , 4.73470082178 , 0.47784 , 25
0 , 0.1 , 30 , 0.01 , 4.37184559892 , 0.48364 , 25
0 , 0.1 , 30 , 0.25 , 3.81325855301 , 0.48124 , 25
0 , 0.1 , 30 , 0.5 , 3.51589518955 , 0.48372 , 25
0 , 0.1 , 30 , 0.75 , 3.07554857263 , 0.47736 , 25
0 , 0.1 , 30 , 0.999 , 2.83254769196 , 0.47644 , 25
0 , 0.1 , 40 , 0.01 , 2.80428428675 , 0.4786 , 25
0 , 0.1 , 40 , 0.25 , 2.60320499733 , 0.48024 , 25
0 , 0.1 , 40 , 0.5 , 2.29469764862 , 0.47844 , 25
0 , 0.1 , 40 , 0.75 , 2.13807215444 , 0.47836 , 25
0 , 0.1 , 40 , 0.999 , 1.98030608743 , 0.4772 , 25
0 , 0.25 , 10 , 0.01 , 9.83259962514 , 0.49076 , 25
0 , 0.25 , 10 , 0.25 , 8.00510720179 , 0.49196 , 25
0 , 0.25 , 10 , 0.5 , 5.80482869293 , 0.48636 , 25
0 , 0.25 , 10 , 0.75 , 4.33060325841 , 0.48064 , 25
0 , 0.25 , 10 , 0.999 , 3.27206766426 , 0.48 , 25
0 , 0.25 , 20 , 0.01 , 5.44702973643 , 0.48256 , 25
0 , 0.25 , 20 , 0.25 , 3.38377057511 , 0.48188 , 25
0 , 0.25 , 20 , 0.5 , 2.23217184452 , 0.48008 , 25
0 , 0.25 , 20 , 0.75 , 1.78302883551 , 0.479 , 25
0 , 0.25 , 20 , 0.999 , 1.64858695332 , 0.47772 , 25
0 , 0.25 , 30 , 0.01 , 3.36533715224 , 0.479 , 25
0 , 0.25 , 30 , 0.25 , 1.88482548568 , 0.47936 , 25
0 , 0.25 , 30 , 0.5 , 1.50441029558 , 0.47932 , 25
0 , 0.25 , 30 , 0.75 , 1.46122879223 , 0.4802 , 25
0 , 0.25 , 30 , 0.999 , 1.45909098734 , 0.47996 , 25
0 , 0.25 , 40 , 0.01 , 2.38732868103 , 0.48008 , 25
0 , 0.25 , 40 , 0.25 , 1.48388442052 , 0.47964 , 25
0 , 0.25 , 40 , 0.5 , 1.41540331329 , 0.47992 , 25
0 , 0.25 , 40 , 0.75 , 1.39437723145 , 0.48132 , 25
0 , 0.25 , 40 , 0.999 , 1.39423973387 , 0.4814 , 25
0 , 0.5 , 10 , 0.01 , 9.07933978771 , 0.5152 , 25
0 , 0.5 , 10 , 0.25 , 7.73022830509 , 0.48836 , 25
0 , 0.5 , 10 , 0.5 , 3.94355838392 , 0.48588 , 25
0 , 0.5 , 10 , 0.75 , 2.14654980932 , 0.47872 , 25
0 , 0.5 , 10 , 0.999 , 1.59819260259 , 0.4802 , 25
0 , 0.5 , 20 , 0.01 , 6.76398921838 , 0.5206 , 25
0 , 0.5 , 20 , 0.25 , 5.03502957057 , 0.47236 , 25
0 , 0.5 , 20 , 0.5 , 1.80213313718 , 0.48348 , 25
0 , 0.5 , 20 , 0.75 , 1.4184744072 , 0.481 , 25
0 , 0.5 , 20 , 0.999 , 1.39423934866 , 0.47916 , 25
0 , 0.5 , 30 , 0.01 , 5.0388475686 , 0.523 , 25
0 , 0.5 , 30 , 0.25 , 3.80412245541 , 0.46168 , 25
0 , 0.5 , 30 , 0.5 , 1.4467515009 , 0.48 , 25
0 , 0.5 , 30 , 0.75 , 1.3863542231 , 0.479 , 25
0 , 0.5 , 30 , 0.999 , 1.38633351723 , 0.47936 , 25
0 , 0.5 , 40 , 0.01 , 3.97392469274 , 0.52492 , 25
0 , 0.5 , 40 , 0.25 , 3.26122884582 , 0.45544 , 25
0 , 0.5 , 40 , 0.5 , 1.38736176682 , 0.47988 , 25
0 , 0.5 , 40 , 0.75 , 1.38629604352 , 0.47952 , 25
0 , 0.5 , 40 , 0.999 , 1.38629568804 , 0.47844 , 25
0 , 0.75 , 10 , 0.01 , 6.34511786749 , 0.54104 , 25
0 , 0.75 , 10 , 0.25 , 4.7974722529 , 0.5168 , 25
0 , 0.75 , 10 , 0.5 , 4.98977214498 , 0.48096 , 25
0 , 0.75 , 10 , 0.75 , 1.6414158032 , 0.48048 , 25
0 , 0.75 , 10 , 0.999 , 1.45252775352 , 0.47912 , 25
0 , 0.75 , 20 , 0.01 , 5.11463619322 , 0.54412 , 25
0 , 0.75 , 20 , 0.25 , 1.94344819727 , 0.51832 , 25
0 , 0.75 , 20 , 0.5 , 3.94878430221 , 0.46612 , 25
0 , 0.75 , 20 , 0.75 , 1.38678004626 , 0.48124 , 25
0 , 0.75 , 20 , 0.999 , 1.38633344235 , 0.48032 , 25
0 , 0.75 , 30 , 0.01 , 4.37743642274 , 0.53824 , 25
0 , 0.75 , 30 , 0.25 , 1.42370746036 , 0.51904 , 25
0 , 0.75 , 30 , 0.5 , 3.20504479062 , 0.4522 , 25
0 , 0.75 , 30 , 0.75 , 1.38629931858 , 0.48268 , 25
0 , 0.75 , 30 , 0.999 , 1.38629460497 , 0.4798 , 25
0 , 0.75 , 40 , 0.01 , 3.73492239591 , 0.533 , 25
0 , 0.75 , 40 , 0.25 , 1.38724061392 , 0.5202 , 25
0 , 0.75 , 40 , 0.5 , 2.58516315993 , 0.4462 , 25
0 , 0.75 , 40 , 0.75 , 1.38629441243 , 0.47936 , 25
0 , 0.75 , 40 , 0.999 , 1.38629436264 , 0.48076 , 25
0 , 1 , 10 , 0.01 , 5.04021479904 , 0.52876 , 25
0 , 1 , 10 , 0.25 , 2.57905545594 , 0.5224 , 25
0 , 1 , 10 , 0.5 , 3.03142937097 , 0.51176 , 25
