
0, 0.1, 10.0, 0.01, 16.8463477869, 21.3696157474, 17.0011284584, 13.0378306522, 15.282165184, 15.4996519111, 21.958779461, 19.8373670862, 17.1524790916, 17.4286139226, 

0, 0.1, 10.0, 0.25, 18.0755195227, 15.9475835639, 11.954761557, 20.0761631121, 17.1545508725, 19.1517183126, 16.1992726259, 23.2034691571, 19.1875729336, 16.233057505, 

0, 0.1, 10.0, 0.5, 13.3932127779, 15.0514894659, 12.2163228197, 16.9537801811, 12.5303522165, 15.5658045612, 20.6809710045, 13.235539739, 14.2806998627, 15.1274004423, 

0, 0.1, 10.0, 0.75, 17.722898579, 20.8259200911, 16.3569779251, 8.75664486106, 10.6156326073, 11.743878502, 15.6440232807, 13.4942338921, 11.9099002558, 9.95331052732, 

0, 0.1, 10.0, 0.999, 14.4252753392, 21.4934098963, 9.50946235547, 10.8757351245, 13.9857962674, 8.75023867167, 14.5127948101, 12.6168974013, 9.51310583568, 12.414510196, 

0, 0.1, 20.0, 0.01, 12.4342472767, 11.9819398075, 8.37373551808, 15.0336826767, 8.82273319126, 16.6319714483, 12.2551908518, 13.4859057348, 7.02761989925, 11.1477390256, 

0, 0.1, 20.0, 0.25, 10.7984250002, 10.2310041374, 9.8718168702, 9.55373888494, 7.24156342429, 5.8968749224, 8.73677687988, 13.4256643342, 11.1178420245, 13.296625204, 

0, 0.1, 20.0, 0.5, 9.48127288576, 7.49404078906, 6.33261255916, 12.7579037517, 5.63946298494, 12.1086033757, 9.11344276203, 9.004327942, 7.47380783532, 11.3179175754, 

0, 0.1, 20.0, 0.75, 9.65259867757, 11.5522872897, 8.50324062087, 6.79495891939, 5.23501508774, 17.7239556799, 11.1875225399, 8.08465910969, 6.79621748208, 16.6447427311, 

0, 0.1, 20.0, 0.999, 9.51587514275, 8.49032898889, 7.50921973439, 3.69428798102, 7.12751111128, 9.49246896753, 10.3773309279, 7.80206518394, 12.0218887401, 6.39105791906, 

0, 0.1, 30.0, 0.01, 16.3241086937, 9.78612911997, 9.37533739354, 6.65487161716, 11.4749037166, 9.18183883499, 8.78744323531, 8.90110900034, 5.54746687205, 12.2366233063, 

0, 0.1, 30.0, 0.25, 9.23809348666, 4.97997960411, 5.20340938344, 7.9644886136, 7.87398416995, 16.2390543239, 5.60108766914, 5.57493151385, 7.54270005749, 10.9057849952, 

0, 0.1, 30.0, 0.5, 8.09453294033, 11.2786513559, 4.5216730475, 14.9808106153, 8.92121930772, 6.96275141575, 17.0189202484, 3.134746013, 5.09321328196, 8.02971965836, 

0, 0.1, 30.0, 0.75, 2.78417830687, 5.95877637411, 8.64920166685, 8.8446032308, 2.78417761934, 5.50733518836, 7.29626958777, 3.47732431027, 5.21588209072, 6.14763932181, 

0, 0.1, 30.0, 0.999, 6.63055603104, 5.93488524387, 2.52044126459, 9.30460200837, 5.24236848816, 4.53179612361, 2.52044093039, 8.90096210819, 5.22597884079, 3.21358787193, 

0, 0.1, 40.0, 0.01, 3.98806159386, 3.29491393578, 6.06439699811, 6.0643965329, 13.6594038622, 11.3020145512, 7.15443560636, 12.8857646166, 5.31273236394, 7.61641140037, 

0, 0.1, 40.0, 0.25, 5.79766741814, 6.77958947351, 2.78089431185, 12.3676779943, 8.80219457398, 5.10627190726, 5.7657550827, 8.10820515923, 3.47404006869, 5.18880597285, 

0, 0.1, 40.0, 0.5, 3.09451449569, 5.7835069535, 7.72255439017, 5.06057365425, 10.0847748751, 5.78350648147, 3.09451378753, 6.36352145625, 8.14776792321, 6.49093470829, 

0, 0.1, 40.0, 0.75, 2.13674319032, 5.53488879637, 3.5238789673, 2.82989020543, 5.53488863272, 8.90934394411, 2.82989004527, 4.45438661656, 2.82988994131, 2.82904907096, 

0, 0.1, 40.0, 0.999, 2.64929092829, 1.95614372338, 2.64845006066, 5.34329750642, 8.04833785447, 3.34159717041, 2.65013231266, 6.74146702255, 6.04916063851, 3.34327942522, 

0, 0.25, 10.0, 0.01, 10.1773527468, 9.55800359443, 13.7556409664, 8.43697729184, 9.64382024897, 9.16011966463, 11.9097759479, 8.56671180935, 8.56662074424, 19.8088112495, 

0, 0.25, 10.0, 0.25, 12.7439259981, 7.58973730818, 10.9665544503, 12.7720058858, 6.11277980971, 12.3285506872, 12.0758099564, 11.766777297, 7.48778528998, 9.27832479188, 

0, 0.25, 10.0, 0.5, 9.54582200837, 7.34339760872, 8.96169064304, 4.61139874067, 9.02100416721, 6.00705471749, 6.70851188173, 8.65142858699, 7.8737484316, 8.66303393028, 

0, 0.25, 10.0, 0.75, 4.94760128806, 4.68631888513, 5.42448258557, 6.55262839742, 10.7305462534, 9.46531186529, 7.52499888568, 7.71899762689, 4.94760096569, 11.082577044, 

0, 0.25, 10.0, 0.999, 10.0212880314, 5.24796318662, 5.94058476028, 5.53682111181, 5.96651285058, 8.9546052082, 9.07264468677, 9.33291878084, 5.95598880519, 3.5709824355, 

0, 0.25, 20.0, 0.01, 6.52523155878, 6.36975318395, 7.98168989026, 6.69525556948, 5.77349381506, 7.54323158809, 7.00348299847, 6.94592211204, 9.53856775089, 6.21595471824, 

0, 0.25, 20.0, 0.25, 10.1244003198, 6.37623384409, 7.01223477641, 9.04958861395, 6.6608541107, 6.05108236853, 8.75798688481, 8.40078835441, 6.84374944963, 7.3230283759, 

0, 0.25, 20.0, 0.5, 5.32583644152, 9.29594037764, 4.23831195403, 2.8509655344, 4.79734748385, 6.24628062775, 4.79734740626, 6.58012188847, 6.38039208462, 5.4976497534, 

0, 0.25, 20.0, 0.75, 3.39464112699, 7.1965874472, 2.70044191571, 6.74451931576, 2.70044190416, 2.69939098502, 2.70044189277, 2.00729470657, 5.64161673681, 10.1860278072, 

0, 0.25, 20.0, 0.999, 2.35647228222, 1.66227308208, 1.66227308151, 2.3554202615, 2.35542026094, 5.83319693253, 10.0297784208, 1.66227307871, 1.66227307816, 6.43123515729, 

0, 0.25, 30.0, 0.01, 6.30326715307, 7.33323433698, 8.4553275733, 8.11282168058, 8.2025229924, 7.01484897977, 7.54342301954, 6.87107261431, 7.44205830844, 5.77510431138, 

0, 0.25, 30.0, 0.25, 5.88858072475, 4.50070780819, 5.8660082228, 9.79323813467, 5.3314640867, 8.27893879123, 5.33146386834, 6.55557185848, 11.5107928807, 5.60461986262, 

